Layer,Layer_Num,Accuracy,Std_Accuracy,Weighted_F1
CNN,0,0.6346,0.0124,0.6347
Layer 1,1,0.6291,0.0116,0.6289
Layer 2,2,0.6363,0.0167,0.6359
Layer 3,3,0.6222,0.015,0.6217
Layer 4,4,0.6093,0.0163,0.609
Layer 5,5,0.6245,0.0043,0.624
Layer 6,6,0.6187,0.0095,0.6182
Layer 7,7,0.6147,0.0071,0.6142
Layer 8,8,0.598,0.0111,0.5974
Layer 9,9,0.5963,0.009,0.5956
Layer 10,10,0.5993,0.0124,0.5988
Layer 11,11,0.572,0.0095,0.5714
Layer 12,12,0.5231,0.004,0.5228
