k,val_emo_acc_mean,target_acc_all,target_acc_all_std,proxy_acc_all,proxy_acc_all_std,text_bias_all,n_all,target_acc_explicit,target_acc_explicit_std,proxy_acc_explicit,proxy_acc_explicit_std,text_bias_explicit,n_explicit,target_acc_implicit,target_acc_implicit_std,proxy_acc_implicit,proxy_acc_implicit_std,text_bias_implicit,n_implicit,model,layer,cca_corr_topk_mean
0,1.0,0.21207729468599035,0.06892892034976933,0.6311755233494363,0.13326803382825927,0.4190982286634459,936,0.12345679012345678,0.038051938289931954,0.7885802469135803,0.042403184148253344,0.6651234567901235,351,0.4228395061728395,0.036388352230097516,0.2214506172839506,0.05808601795953976,-0.2013888888888889,351,wav2vec2,15,
1,1.0,0.21207729468599035,0.06892892034976933,0.6311755233494363,0.13326803382825927,0.4190982286634459,936,0.12345679012345678,0.038051938289931954,0.7885802469135803,0.042403184148253344,0.6651234567901235,351,0.4228395061728395,0.036388352230097516,0.2214506172839506,0.05808601795953976,-0.2013888888888889,351,wav2vec2,15,0.8038962669832989
2,1.0,0.2111111111111111,0.06874584548665433,0.6328824476650563,0.13234012833885261,0.42177133655394516,936,0.12345679012345678,0.038051938289931954,0.7885802469135803,0.042403184148253344,0.6651234567901235,351,0.4228395061728395,0.036388352230097516,0.22376543209876543,0.055619818799197834,-0.19907407407407407,351,wav2vec2,15,0.8903004803615784
5,1.0,0.21207729468599035,0.06872547373117081,0.6319162640901771,0.13263629481262454,0.41983896940418675,936,0.12654320987654322,0.036388352230097516,0.7854938271604939,0.04172378344011041,0.6589506172839507,351,0.4228395061728395,0.036388352230097516,0.22376543209876543,0.055619818799197834,-0.19907407407407407,351,wav2vec2,15,0.8976154438480602
10,1.0,0.20911433172302737,0.06530918174167069,0.6324315619967793,0.13150305465595327,0.4233172302737519,936,0.12114197530864197,0.03319695179675765,0.7862654320987654,0.04605777031149195,0.6651234567901234,351,0.42361111111111105,0.029391970609168074,0.21990740740740738,0.04738307752421,-0.20370370370370366,351,wav2vec2,15,0.8858334382900109
16,1.0,0.20888888888888885,0.06560493193869896,0.6333977455716585,0.1315558116399984,0.42450885668276966,936,0.11882716049382716,0.029402097042064274,0.7885802469135803,0.042403184148253344,0.6697530864197532,351,0.4228395061728395,0.036388352230097516,0.2199074074074074,0.04574647795611616,-0.20293209876543208,351,wav2vec2,15,0.8728070682638253
