k,val_emo_acc_mean,target_acc_all,target_acc_all_std,proxy_acc_all,proxy_acc_all_std,text_bias_all,n_all,target_acc_explicit,target_acc_explicit_std,proxy_acc_explicit,proxy_acc_explicit_std,text_bias_explicit,n_explicit,target_acc_implicit,target_acc_implicit_std,proxy_acc_implicit,proxy_acc_implicit_std,text_bias_implicit,n_implicit,model,layer,cca_corr_topk_mean
0,0.9875,0.2728824476650563,0.05546952193911038,0.6005152979066022,0.07782549887442893,0.32763285024154587,936,0.14583333333333331,0.04361445296624253,0.7592592592592592,0.044938949933830366,0.6134259259259258,351,0.51929012345679,0.05857594560695908,0.22839506172839505,0.041408666249996104,-0.29089506172839497,351,WavLM,20,
1,0.9875,0.2721417069243156,0.05412161426756845,0.601256038647343,0.0768414246453666,0.3291143317230274,936,0.14583333333333331,0.04361445296624253,0.7592592592592592,0.044938949933830366,0.6134259259259258,351,0.5169753086419753,0.054582528345146306,0.23070987654320987,0.039124251031133386,-0.2862654320987654,351,WavLM,20,0.9995226692470276
2,0.9875,0.2719162640901771,0.05612923250311742,0.6005152979066022,0.07806502868165997,0.3285990338164251,936,0.1427469135802469,0.04793275460030047,0.7592592592592592,0.04976702313764535,0.6165123456790123,351,0.51929012345679,0.05857594560695908,0.22839506172839505,0.041408666249996104,-0.29089506172839497,351,WavLM,20,0.9990091524911555
5,0.9875,0.2667310789049919,0.05929159658191264,0.6066666666666667,0.08471419125839998,0.33993558776167476,936,0.1427469135802469,0.04793275460030047,0.7569444444444445,0.050779578344978045,0.6141975308641976,351,0.51929012345679,0.05857594560695908,0.23379629629629628,0.038818707494152054,-0.28549382716049376,351,WavLM,20,0.996860740233236
10,0.9875,0.2725925925925926,0.05248494791484812,0.6000644122383253,0.07678019863614778,0.3274718196457327,936,0.15200617283950618,0.05440225227491457,0.7499999999999999,0.05749362966110232,0.5979938271604937,351,0.5123456790123456,0.04660391626710339,0.23070987654320987,0.039124251031133386,-0.2816358024691358,351,WavLM,20,0.9940904140378022
16,0.9875,0.27533011272141705,0.05847343562802791,0.5988083735909824,0.07915328511332646,0.3234782608695653,936,0.15200617283950618,0.05440225227491457,0.7499999999999999,0.05749362966110232,0.5979938271604937,351,0.5239197530864197,0.06770366177475716,0.22608024691358025,0.04394085192871557,-0.29783950617283944,351,WavLM,20,0.9919902584056384
