k,val_emo_acc_mean,target_acc_all,target_acc_all_std,proxy_acc_all,proxy_acc_all_std,text_bias_all,n_all,target_acc_explicit,target_acc_explicit_std,proxy_acc_explicit,proxy_acc_explicit_std,text_bias_explicit,n_explicit,target_acc_implicit,target_acc_implicit_std,proxy_acc_implicit,proxy_acc_implicit_std,text_bias_implicit,n_implicit,model,layer,cca_corr_topk_mean
0,0.9958333333333333,0.2066988727858293,0.08144122025053264,0.6748792270531402,0.1253955909789961,0.46818035426731086,936,0.10648148148148148,0.03582773693285154,0.8233024691358025,0.05225879224752173,0.716820987654321,351,0.4398148148148148,0.06781349550222172,0.29166666666666663,0.07945657815960494,-0.1481481481481482,351,HuBERT,20,
1,0.9958333333333333,0.2059581320450886,0.08022647068242099,0.6748792270531402,0.1253955909789961,0.46892109500805157,936,0.10648148148148148,0.03582773693285154,0.8233024691358025,0.05225879224752173,0.716820987654321,351,0.4375,0.06453404058674822,0.29166666666666663,0.07945657815960494,-0.14583333333333337,351,HuBERT,20,0.9872065847129077
2,0.9958333333333333,0.2059581320450886,0.08022647068242099,0.6748792270531402,0.1253955909789961,0.46892109500805157,936,0.10648148148148148,0.03582773693285154,0.8233024691358025,0.05225879224752173,0.716820987654321,351,0.4375,0.06453404058674822,0.29166666666666663,0.07945657815960494,-0.14583333333333337,351,HuBERT,20,0.9606949950729347
5,0.9958333333333333,0.20499194847020935,0.08005368478327413,0.6741384863123994,0.12643310231393787,0.46914653784219,936,0.10648148148148148,0.03582773693285154,0.8179012345679012,0.051921616794014594,0.7114197530864197,351,0.4375,0.06453404058674822,0.29166666666666663,0.07945657815960494,-0.14583333333333337,351,HuBERT,20,0.9371792917695096
10,0.9916666666666666,0.2066988727858293,0.08144122025053264,0.672206119162641,0.1264955999574144,0.4655072463768116,936,0.10648148148148148,0.03582773693285154,0.8209876543209876,0.05555555555555555,0.7145061728395061,351,0.4398148148148148,0.06781349550222172,0.2854938271604938,0.07590020140344406,-0.154320987654321,351,HuBERT,20,0.9180836981720853
16,0.9916666666666666,0.20988727858293074,0.08530887281962862,0.6699838969404187,0.13002075798505336,0.46009661835748794,936,0.11419753086419752,0.04129348197611004,0.8132716049382716,0.05894576930488976,0.6990740740740741,351,0.4398148148148148,0.06781349550222172,0.28858024691358025,0.08088245482332505,-0.15123456790123457,351,HuBERT,20,0.9034581884652332
