k,val_emo_acc_mean,target_acc_all,target_acc_all_std,proxy_acc_all,proxy_acc_all_std,text_bias_all,n_all,target_acc_explicit,target_acc_explicit_std,proxy_acc_explicit,proxy_acc_explicit_std,text_bias_explicit,n_explicit,target_acc_implicit,target_acc_implicit_std,proxy_acc_implicit,proxy_acc_implicit_std,text_bias_implicit,n_implicit,model,layer,cca_corr_topk_mean
0,0.9875,0.2728824476650563,0.05546952193911038,0.6005152979066022,0.07782549887442893,0.32763285024154587,936,0.14583333333333331,0.04361445296624253,0.7592592592592592,0.044938949933830366,0.6134259259259258,351,0.51929012345679,0.05857594560695908,0.22839506172839505,0.041408666249996104,-0.29089506172839497,351,WavLM,20,
1,0.9875,0.26769726247987113,0.059620268420682916,0.6049597423510467,0.08602581788692537,0.3372624798711755,936,0.14891975308641975,0.047433311386739764,0.7569444444444444,0.05077957834497809,0.6080246913580247,351,0.5138888888888888,0.056806056541067816,0.23070987654320987,0.039124251031133386,-0.283179012345679,351,WavLM,20,0.9854110323099428
2,0.9875,0.27191626409017716,0.057036627866918245,0.599549114331723,0.07834593761026992,0.3276328502415458,936,0.14891975308641975,0.047433311386739764,0.753858024691358,0.049784964743637465,0.6049382716049383,351,0.5131172839506173,0.06334213924534118,0.23070987654320987,0.039124251031133386,-0.28240740740740744,351,WavLM,20,0.9596594944767045
5,0.9875,0.2702093397745572,0.05642416487546839,0.6005152979066022,0.07782549887442893,0.330305958132045,936,0.14891975308641975,0.047433311386739764,0.753858024691358,0.049784964743637465,0.6049382716049383,351,0.5100308641975309,0.06624577787617679,0.22839506172839505,0.041408666249996104,-0.2816358024691358,351,WavLM,20,0.9365772436243718
10,0.9875,0.26798711755233495,0.05135097799735435,0.6010305958132045,0.07642598258375011,0.33304347826086955,936,0.14660493827160492,0.04627056898322515,0.7561728395061728,0.04889808493134218,0.6095679012345678,351,0.5077160493827161,0.06116642340310625,0.22839506172839505,0.041408666249996104,-0.279320987654321,351,WavLM,20,0.9190432292926838
16,0.9875,0.2679871175523349,0.05034120344453902,0.6029629629629629,0.07536655781738934,0.334975845410628,936,0.14660493827160492,0.04627056898322515,0.7561728395061728,0.04889808493134218,0.6095679012345678,351,0.507716049382716,0.06116642340310625,0.2345679012345679,0.051645680650251574,-0.2731481481481481,351,WavLM,20,0.9055628664085535
