feature,density,mean_act,max_act,n_active_frames
0,0.0006104610044104212,1.8498303,7.8290615,574
1,6.593829664363434e-05,1.8708433,4.8467956,62
2,0.00930899855680212,3.1209912,10.609353,8753
3,0.0007242577421663709,1.6792196,4.9318466,681
4,0.012042247304772125,2.6572902,9.578262,11323
5,0.000747655202265725,1.8756275,4.994756,703
6,0.00031586571134128066,1.8682467,5.501035,297
7,0.0016303775605595397,2.030655,6.4686704,1533
8,5.4239566593957285e-05,1.6089237,4.00072,51
9,0.0024003667020110115,2.410439,9.076088,2257
10,0.0022259492721794626,1.9463847,6.250877,2093
11,0.020705688667014794,1.3193558,3.132488,19469
12,0.0009997096587905853,1.9863529,7.8149242,940
13,0.005331430339911919,1.9646949,5.872301,5013
14,0.001680363043499069,1.8119208,5.3251543,1580
15,0.0010592668299525777,2.2028372,5.7781777,996
16,0.0022652995459829218,4.6153646,16.04514,2130
17,0.0012900508682052979,1.7107965,4.727063,1213
18,0.0008380544799223204,2.1053603,6.2836323,788
19,0.000744464639524904,2.4681833,8.098497,700
20,0.0015740109521383684,2.2204819,7.189963,1480
21,0.015305129467718418,3.2826123,14.122352,14391
22,0.0009954555751361574,2.3447614,8.68294,936
23,0.0001510199697321948,1.9021477,4.6229863,142
24,0.008216762578527725,2.2639413,8.135749,7726
25,1.3825771876891073e-05,1.2552185,2.2382114,13
26,0.0044784865671991005,2.1073017,6.799241,4211
27,0.0029725409535315806,2.394642,6.1328373,2795
28,0.002296141652477525,1.9720463,6.399637,2159
29,0.0009763121986912311,1.6392683,3.995689,918
30,0.0006115245253240282,5.9552155,14.420516,575
31,0.0020323884659029876,1.8254256,5.334008,1911
32,0.00019781488993090305,2.1417434,7.912513,186
33,0.00038924865438016407,1.8726526,5.9459634,366
34,0.0010730926018294687,1.8510817,4.96058,1009
35,0.0010018367006177993,1.6758405,4.810443,942
36,0.0006168421298920633,1.66194,5.641854,580
37,0.005671757032266161,3.3590338,10.167535,5333
38,0.00015633757430022984,1.6835619,4.7674956,147
39,0.0007901960388100052,1.8982573,5.1468663,743
40,0.0006370490272505964,2.5518765,9.741523,599
41,2.6588022840175142e-05,1.6597674,3.1640866,25
42,0.008462435909570944,2.6677315,9.136856,7957
43,0.0020004828384947776,2.6408753,9.842918,1881
44,0.0027268676224883625,2.6658897,7.4299364,2564
45,0.0016325046023867537,1.7951874,4.2182727,1535
46,0.0009210091111836669,2.617707,9.107298,866
47,0.0007508457650065459,1.7674704,5.037645,706
48,0.010120465013884266,4.140342,17.75504,9516
49,0.000373295840676059,1.8782208,5.5824504,351
50,0.00925582251112177,2.828974,14.210286,8703
51,0.0025014011888036774,1.8403352,6.971691,2352
52,0.022604073497803297,2.8904867,11.758429,21254
53,0.0034766498665813016,1.864994,6.0275235,3269
54,0.00055409439598925,1.8376026,6.216026,521
55,0.0012198584879072355,1.8545209,4.74457,1147
56,7.019238029806238e-05,2.2042015,5.9715085,66
57,0.003793579098836189,1.9259176,5.5882125,3567
58,0.0011783811722765622,2.2119849,8.73269,1108
59,0.0021589474546222214,2.9417207,13.360178,2030
60,0.00027438839571060743,2.700628,9.969341,258
61,0.0004179637190475532,1.890591,5.79907,393
62,0.05548282254196388,3.460461,12.15357,52169
63,0.024033445605691112,6.1550183,11.466663,22598
64,0.007327659094752269,1.8414843,6.9261146,6890
65,0.0014155463360109245,2.6411502,9.26305,1331
66,0.0002467368519568253,1.9314725,7.2787037,232
67,0.000956105301332698,2.058477,7.9105496,899
68,0.0018367006177992986,2.5916095,8.148382,1727
69,0.0046518404761170425,1.9640733,6.9048305,4374
70,0.00023929220556157628,1.9079964,7.085361,225
71,0.0006997967611534096,1.9591508,7.738089,658
72,0.000758290411401795,1.8383029,7.1362267,713
73,9.039927765659548e-05,1.6566746,4.5633535,85
74,0.008045535711436997,1.8770055,5.3606424,7565
75,0.006598083748017863,2.4792612,7.420718,6204
