feature,density,mean_act,max_act,n_active_frames
0,0.0010523723630179514,0.34755388,1.2088859,1000
1,0.002509908085797814,0.44750562,1.6038469,2385
2,0.0031771121639511952,0.49385577,1.6916445,3019
3,0.0008029601129826969,0.38227612,1.1653785,763
4,0.000432525041200378,0.2587958,0.7457601,411
5,0.0017343096542535839,0.3082634,1.105149,1648
6,0.00012733705592517212,1.7161041,6.8049283,121
7,0.004343140742175085,0.41349813,1.643435,4127
8,0.005640715865776219,0.5573307,2.2785122,5360
9,0.00212158268384419,0.41251495,2.252098,2016
10,0.0029129667008336896,0.3086883,1.083472,2768
11,0.00155645872490355,0.4189134,2.070036,1479
12,0.00669835009060926,0.321736,1.1440115,6365
13,0.000410425221577001,0.43434143,3.495578,390
14,8.103267195238225e-05,0.281873,0.5664574,77
15,0.0007071942279480633,0.42932594,2.2609878,672
16,0.0010208011921274127,0.5142128,2.227684,970
17,0.002273124304118775,0.30557418,0.87684286,2160
18,0.0230858925275248,0.6697499,2.2570958,21937
19,0.0011376145244224054,0.44016784,1.7364383,1081
20,0.0059111755630718325,0.49606073,1.8420676,5617
21,0.0018774322956240253,0.332613,0.9831359,1784
22,0.0013712411890123906,0.3551774,1.5286267,1303
23,0.003158169461416872,0.32775614,1.3145066,3001
24,0.0012386422712721288,2.7411025,22.642393,1177
25,0.009535545981305658,0.8588973,2.0043836,9061
26,0.00748447224578367,0.65863574,2.4557424,7112
27,0.0015006829896635986,0.37450522,1.1552457,1426
28,0.0018911131363432586,0.3329544,0.9622324,1797
29,0.0035401806291923883,0.3950499,1.3717413,3364
30,0.0008103267195238226,0.28660995,1.1260242,770
31,0.0017164193240822787,0.56310004,2.2308578,1631
32,0.00021152684496660823,0.28541148,0.8981774,201
33,0.00042726317938528825,0.38766962,1.8597741,406
34,0.039026176710157706,0.36168072,2.2753918,37084
35,0.0008418978904143611,0.31254974,1.0073708,800
36,0.008575782386233285,0.78335094,2.3140159,8149
37,0.002031078660624646,0.31421113,1.0509572,1930
38,0.0009502922438052101,0.34584886,1.54825,903
39,0.008477911756472617,0.47085118,1.6127415,8056
40,0.002857190965593738,0.55149597,1.919748,2715
41,0.01479425067930636,0.91759926,2.171549,14058
42,0.0014848974042183294,0.4906146,1.7486606,1411
43,0.004997716351972251,0.5813455,2.1888545,4749
44,0.0005430241393172629,0.3917127,1.2504054,516
45,0.001646962748123094,0.462671,1.7097267,1565
46,0.003699088856008099,0.48109403,1.6332157,3515
47,0.005785943251872696,0.61871994,1.9391356,5498
48,0.004033743267447807,0.8811421,2.580222,3833
49,0.0022583910910365236,0.69000113,2.4439292,2146
50,0.005781733762420625,0.66855127,2.183284,5494
51,0.027874186779256478,0.38829923,1.534519,26487
52,0.004049528852893077,0.60276335,2.520007,3848
53,0.0050819061410136875,0.4699487,1.8237263,4829
54,0.0002515169947612904,0.4365192,2.6973042,239
55,0.0009839681594217846,0.38811475,1.4888163,935
56,0.0027814201554564456,0.47956434,1.7058412,2643
57,0.005301851964884439,0.5169756,2.111432,5038
58,0.0011628714611348363,0.42598793,2.5310526,1105
59,0.013105193036662549,0.62129146,2.1987653,12453
60,0.0035180808095690115,0.59444886,3.0684202,3343
61,0.0032581448359035774,0.5882385,1.8358296,3096
62,0.0016606435888423272,0.31416586,1.1177155,1578
63,0.003528604533199191,0.45870852,1.6068034,3353
64,0.0006103759705504118,0.34394303,1.350234,580
65,0.0019995074897341076,0.44362384,1.493938,1900
66,0.0037369742610767454,0.6506895,2.6768155,3551
67,0.001492264010759455,0.27739888,0.9195741,1418
68,0.002128949290385316,0.3663107,1.0721148,2023
69,0.017986096056339808,0.5021475,1.4847373,17091
70,0.0012954703788750981,0.38617826,1.1226166,1231
71,0.0010218535644904308,0.3727042,1.302355,971
72,0.0006777278017835607,0.34936363,1.1638223,644
73,0.012137010462686034,0.67859995,3.0331507,11533
74,0.0005567049800364963,0.39331087,1.8380738,529
75,0.0010544771077439872,0.40378994,1.5181894,1002
76,0.0012207519411008235,0.3833287,1.605926,1160
77,0.0020752782998714,0.43743843,2.738863,1972
78,0.049706703822426895,0.45087644,1.8960903,47233
79,0.004313674316010582,0.65814704,3.219381,4099
80,0.005389198871014929,0.7540151,3.4580839,5121
81,0.0005125053407897424,0.44486815,2.218293,487
82,0.0004735675633580781,1.2227486,2.112277,450
83,0.0016532769823012015,0.7364504,2.2698987,1571
84,0.0037969594857687685,0.38141072,1.8535439,3608
85,0.005558630821460819,0.7184713,2.995626,5282
86,0.0007229798133933326,0.33282426,0.9690846,687
87,0.0035391282568293706,0.61059856,2.304503,3363
88,0.0034033722220000546,0.5303814,1.9602588,3234
89,8.734690613048996e-05,0.298901,0.6041143,83
90,0.0017858759000414634,0.3954214,1.599756,1697
91,0.000972392063428587,0.3883746,1.4681888,924
92,0.0026719734297025784,0.5048234,2.0319228,2539
93,0.002667763940250507,0.4121197,1.3269893,2535
94,0.000540919394591227,0.30140996,0.73336583,514
95,2.420456434941288e-05,0.23888056,0.3573449,23
96,0.003851682848645702,0.59030324,2.4249709,3660
97,0.0033896913812808214,0.63221604,1.9299984,3221
98,0.0024804416596333114,0.37400475,1.4136183,2357
99,4.9461501061843715e-05,0.3173391,0.606539,47
100,0.0032760351660748826,0.73183006,2.2369497,3113
101,0.004110566449948118,0.5338321,1.8303417,3906
102,0.00022836480277489544,0.35582247,1.4365757,217
103,0.0031129174498071,0.47915685,1.8696544,2958
104,0.0007650747079140506,0.5659473,1.8138273,727
105,0.006268982166497936,0.41107294,1.6541208,5957
106,0.0017269430477124582,0.33890235,1.0948055,1641
107,0.0034738811703222574,0.68604654,2.371872,3301
108,0.003347596486760103,0.30946225,0.92708504,3181
109,0.0042126465691608595,0.8963954,3.91846,4003
110,0.006666778919718722,0.5572147,3.0543199,6335
111,0.006999328586432395,0.543338,2.0189595,6651
112,3.472828797959239e-05,0.23935941,0.40399957,33
113,0.0005935380127421245,0.50899684,2.0286403,564
114,0.0004788294251731679,0.3291581,0.8608026,455
115,0.004899845722211581,0.6600201,2.3428197,4656
116,0.00031781645363142133,0.4627026,2.2553058,302
117,0.0011102528429839387,0.34066457,1.2591193,1055
118,0.001035534405209664,0.2849402,1.150852,984
119,0.0007282416752084224,0.6601199,1.6553015,692
120,0.03630263703466725,0.39963168,1.6367975,34496
121,0.0012881037723339725,0.47870156,2.6178966,1224
122,0.0010260630539425026,0.34443176,1.1124648,975
123,0.0007240321857563505,0.3486856,1.3420808,688
124,0.002559369586859658,0.33355907,1.2044313,2432
125,0.0017900853894935354,0.39151567,1.0523831,1701
126,0.002493070127989527,0.33887106,0.9097373,2369
127,0.00756655729009907,0.49183273,1.9503069,7190
128,0.00037043507178231887,0.3273053,1.1135701,352
129,0.0013470366246629778,0.35346392,1.1036791,1280
130,0.0045157298097100295,0.7727478,2.5203674,4291
131,0.008196928335546824,0.7049681,2.2836564,7789
132,0.011217237017408344,0.6718918,2.5760329,10659
133,0.0018058709749388046,0.36912146,1.3521495,1716
134,0.0014691118187730601,0.41819742,1.3245077,1396
135,0.0019132129559666356,0.38702923,1.2999088,1818
136,0.0009997537448670538,0.57483083,1.8062453,950
137,0.004987192628342072,0.54489267,1.7162415,4739
138,0.00026519783548052374,0.3890116,2.365517,252
139,0.0006198473218175733,0.39763498,1.5396454,589
140,0.0020489689907959513,0.38385934,1.4682068,1947
141,0.002384675774598678,0.3623985,1.5059206,2266
142,0.004029533777995736,0.7460998,3.4901907,3829
143,0.002472022680729168,1.0884442,2.8910465,2349
144,7.78755548633284e-05,0.2751257,0.4722334,74
145,0.0017637760804180866,0.3536863,1.0129228,1676
146,0.003378115285287624,0.5861635,2.298351,3210
147,0.017544099663872267,0.6318107,3.7216969,16671
148,0.0032812970278899723,0.4034415,1.528628,3118
149,0.0024762321701812394,0.5998069,3.4195905,2353
150,0.0017648284527811045,0.3948357,1.6966624,1677
151,0.004512572692620976,0.83760804,2.7635689,4288
152,0.0014406977649715753,0.34066162,1.0227358,1369
153,0.0025372697672362806,0.5343229,1.9905922,2411
154,0.0010218535644904308,1.0338641,2.9845421,971
155,0.0037401313781657993,0.40935552,1.4261063,3554
156,0.0009881776488738564,0.40718654,1.2740215,939
157,0.0006082712258243759,0.35765964,1.1860701,578
158,0.0005619668418515861,0.566994,2.0081065,534
159,0.0006608898439752735,0.43595618,2.2074807,628
160,0.002202615355796572,0.6306584,2.7298763,2093
161,0.0033644344445683907,0.37768972,1.2604527,3197
162,0.0002988737510970982,0.34925398,1.4694946,284
163,0.0024109850836741267,0.5108841,2.228954,2291
164,0.0007524462395578352,0.4182802,1.6761787,715
165,0.0024436086269276833,0.35792813,1.2760733,2322
166,0.0007029847384959915,0.4617977,2.1018355,668
167,0.002664606823161453,0.55920094,1.992137,2532
168,0.0033497012314861394,0.29013187,0.92150676,3183
169,0.0011113052153469566,0.3711779,1.4049824,1056
170,0.006245829974511541,0.32880414,1.0572505,5935
171,0.0021573633441868004,0.37424603,1.3350552,2050
172,0.0003914825190426779,0.42466152,2.029858,372
173,0.0024299277862084496,0.42318395,1.5953674,2309
174,0.021703075242519212,0.632365,4.2815185,20623
175,0.0031971072388485362,0.6663142,2.0876722,3038
176,0.010214326155452235,0.7293479,1.8153446,9706
177,0.001857437220726684,0.71751225,2.8147345,1765
178,0.0010081727237711974,0.457697,2.1440833,958
179,0.00505454445957522,1.1283827,4.197811,4803
180,0.001645910375760076,0.3267788,1.0756105,1564
181,0.002340476135351924,0.63438934,2.3367336,2224
182,0.0013712411890123906,0.3248096,0.9386559,1303
183,0.0028982334877514383,0.48058486,2.049883,2754
184,0.03414106420102838,0.63196754,2.3943188,32442
185,0.002836143518333379,0.86928034,2.9028995,2695
186,0.008503168693185048,0.4254447,1.6579797,8080
187,0.0023499474866190855,0.40296853,1.389466,2233
188,2.6309309075448786e-05,0.3518484,0.95636874,25
189,0.0014775307976772037,0.3507196,1.3900484,1404
190,0.0014785831700402216,0.44638112,2.504578,1405
191,0.0021131637049400464,1.1362238,2.8451364,2008
192,0.0011060433535318669,0.33286867,1.2266121,1051
193,0.0017890330171305173,0.40014756,1.3336467,1700
194,0.001279684793429829,0.5134935,1.56986,1216
195,0.0014838450318553115,0.30591938,1.023557,1410
196,0.002071068810419328,0.5262814,1.9462,1968
197,0.025684199891816122,0.38382837,1.624855,24406
198,0.00039674438085776767,0.37008393,1.3554684,377
199,0.002189986887440357,0.28731573,0.7342559,2081
200,0.00505454445957522,0.5867599,2.8104997,4803
201,0.006804639699274074,0.7384306,2.4267728,6466
202,0.003875887412995115,0.46800843,1.7975843,3683
203,0.0006387900243518965,0.4013033,1.9087971,607
204,0.0022583910910365236,0.3113873,1.0009577,2146
205,0.0018879560192542047,0.5870275,2.0979981,1794
206,0.0005419717669542449,0.33516583,1.1256964,515
207,0.0042526367189555415,0.3584043,1.7935508,4041
208,0.005622825535604914,0.76995564,4.2797155,5343
209,0.006647836217184399,0.4389336,1.6939145,6317
210,0.0019153177006926716,0.77250314,2.186806,1820
211,0.0019826695319258205,0.48156217,2.081066,1884
212,0.0022825956553859366,0.7974776,2.407603,2169
213,0.0011144623324360105,0.5495084,3.948907,1059
214,0.001170238067675962,0.33702844,1.096574,1112
215,0.0006335281625368068,0.45051593,2.6935713,602
216,0.0033675915616574446,0.59156877,2.1314669,3200
217,0.0076749516434899195,0.5206984,2.6624506,7293
218,0.0015480397459994065,0.49698675,1.7740201,1471
219,0.00371908393090544,0.3011586,1.0960019,3534
220,0.003128703035252369,1.0627533,2.6615274,2973
221,0.0015333065329171552,0.4379506,2.0920079,1457
222,0.0030792415341905255,0.28060266,0.7739139,2926
223,0.0020447595013438793,0.50295204,1.7883707,1943
224,0.0025425316290513707,0.41571653,1.2492234,2416
225,0.0032370973886432183,0.5256788,2.0166929,3076
226,0.00029992612346011616,0.607469,2.2325575,285
227,0.0029540092229913893,0.5016757,1.8974693,2807
228,0.0002620407183914699,0.35895407,1.0048876,249
229,4.314726688373601e-05,0.28425375,0.41623902,41
230,0.0007629699631880148,0.4264229,1.8838105,725
231,0.0032370973886432183,0.3546549,1.2452595,3076
232,0.001537516022369227,0.42029083,1.750458,1461
233,0.0057080676970093685,0.38399574,1.2916378,5424
234,0.0008924117638392227,0.30434057,0.8921341,848
235,0.0010765769273673642,0.34587926,1.094941,1023
236,0.03179322145913533,0.33540973,1.1723133,30211
237,0.0007177179515782428,0.5168836,1.8099926,682
238,0.0071371893659877466,0.5380491,2.128237,6782
239,0.005319742295055744,0.38604048,1.6299344,5055
240,0.0006187949494545554,0.31850928,0.9603545,588
241,0.015167842868177734,0.64800996,1.6192641,14413
242,0.003463357446692078,1.3480353,3.1334362,3291
243,0.006317391295196762,0.64234805,2.0897675,6003
244,0.0071813890052345,0.5842197,2.281369,6824
245,0.0011060433535318669,0.5519231,1.6613578,1051
246,0.002163677578364908,0.57847106,2.2435005,2056
247,0.006120597663312405,0.5067504,1.9752681,5816
248,0.0022120867070637338,0.5752688,2.313411,2102
249,0.005330266018685924,0.72006595,2.9891813,5065
250,0.0029087572113816176,0.9385074,2.7531242,2764
251,0.0020521261078850052,0.60337824,2.0918505,1950
252,0.0014848974042183294,0.4853747,1.6417582,1411
253,0.004005329213646323,0.33072045,1.0855281,3806
