feature,density,mean_act,max_act,n_active_frames
0,0.002702406641475401,2.2524126,9.19884,2541
1,0.00013506715602808973,1.0611142,2.6676488,127
2,0.002282315880600634,1.867911,7.295401,2146
3,0.0003020399394643896,1.2663237,3.9534144,284
4,0.002084500990669731,2.5350068,7.620933,1960
5,0.001329401142008757,1.8603578,5.3710914,1250
6,0.0011688094840540991,1.5194085,7.0616035,1099
7,0.006011020203706796,1.7666465,6.1232014,5652
8,0.020796087944671388,3.574581,13.7789955,19554
9,0.0022174411048706067,2.1400821,8.691242,2085
10,0.003416029174505702,2.3003561,7.6875424,3212
11,0.0021312959108684393,2.5696933,6.482708,2004
12,0.0008050853316005032,2.6984892,9.775685,757
13,0.0018611615988122598,1.7251974,6.720371,1750
14,0.0029097932196287674,2.984233,10.625851,2736
15,0.0013804501458618934,1.7700977,7.20621,1298
16,0.003957361319531668,1.36985,5.3400354,3721
17,0.00024035572647518327,2.034862,13.196947,226
18,0.00029246825124192656,1.8437929,8.657555,275
19,0.0008412450426631415,1.3705214,5.222947,791
20,0.00037648640341687997,1.8918653,7.1427116,354
21,0.014326690227199972,1.2281297,4.0024786,13471
22,0.001998355796667564,3.5393937,11.8410015,1879
23,0.00056472960512532,1.4812856,4.9917583,531
24,0.0044093577078146455,2.5570273,9.355621,4146
25,0.0031692923225488767,3.0255523,12.067403,2980
26,0.0023705881164300157,1.8616207,6.8460674,2229
27,0.0011443485030411382,1.6217303,7.608837,1076
28,0.0017856516139461624,1.5567973,9.123732,1679
29,0.0005264428522354678,1.9268237,9.389367,495
30,0.009473844298411206,2.0879085,8.0254135,8908
31,0.00023397460099354125,1.5127919,4.9034142,220
32,0.00019887841084451004,2.343856,9.8808565,187
33,0.0021876625192896104,3.0076158,9.419286,2057
34,0.00044348822097412135,1.8797586,12.577611,417
35,0.00358725604159643,1.1701895,5.1845202,3373
36,0.0008901670046890637,1.9939694,8.803248,837
37,0.005951463032544803,1.7759322,8.027702,5596
38,0.009477034861152027,2.3900733,13.328803,8911
39,0.0004966642666544716,2.2406685,8.435268,467
40,0.0015889002449288663,2.0317416,7.631543,1494
41,0.0034309184672962002,2.00692,10.128756,3226
42,0.0015484864502118,3.5702658,10.909597,1456
43,0.0006466207154730595,1.7588193,8.860927,608
44,0.004443390377050069,2.978728,10.351859,4178
45,0.00040413794717066216,1.7400982,7.7136407,380
46,0.004102000163782221,3.664558,10.252138,3857
47,0.005507974811570682,1.3752664,5.512321,5179
48,0.0012570817198834807,2.3895257,10.036609,1182
49,0.00021057714089418712,1.6241792,8.864874,198
50,0.0007657350577970441,1.6780261,12.777186,720
51,0.004214733380624563,1.3768183,4.790387,3963
52,0.0006264138181145264,1.2187577,5.162763,589
53,0.0011092523128921068,2.177593,8.824322,1043
54,0.0027087877669570433,1.7312872,8.485795,2547
55,0.0014761670280865238,1.441102,5.340757,1388
56,0.00819336511842837,1.3336428,4.982773,7704
57,0.00441467531238268,2.3137314,7.2774014,4151
58,0.002862998299430059,3.102707,11.8732395,2692
59,0.0008104029361685383,1.6714106,7.835247,762
60,0.004523154445570595,5.650608,14.12393,4253
61,0.012263459654802382,2.1571634,8.639739,11531
62,0.0006179056508056703,1.1960293,5.7335835,581
63,8.720871491577446e-05,1.1676958,2.627015,82
64,0.0011805082141037762,2.4950333,9.869631,1110
65,9.35898403974165e-05,1.4136033,4.9846783,88
66,0.0018005409067366606,1.9167234,9.489148,1693
67,0.03639900326819977,2.0695665,7.98474,34225
68,0.0007508457650065459,2.774016,9.951219,706
69,0.01486802237222594,1.4317851,15.743452,13980
70,0.008465626472311765,3.573235,14.575642,7960
71,0.0014697859026048818,1.6741638,10.662688,1382
72,0.002043023675039058,3.4930968,10.006381,1921
73,0.0008433720844903555,1.9013668,7.569642,793
74,0.00019675136901729605,1.0447801,2.6081252,185
75,0.0009210091111836669,3.3279114,9.983176,866
76,0.00034883485966309783,1.730993,7.434842,328
77,0.0014176733778381385,2.418974,9.57137,1333
78,0.00048177497386397354,2.4354858,9.52789,453
79,0.00015421053247301582,1.2417403,4.34243,145
80,0.007754130981108678,3.1119065,6.925113,7291
81,0.033493464132225426,1.4202651,5.676162,31493
82,0.0003265009204773507,1.0279025,2.6084442,307
83,0.0038488821863437534,1.7289253,7.3724318,3619
84,0.0020366425495574156,2.7753377,10.920126,1915
85,0.003788261494268154,2.6700158,8.536784,3562
86,0.004896450286246654,1.4208037,4.366361,4604
87,0.0013740690203802512,2.4602728,7.872754,1292
88,0.0010709655600022547,1.327451,4.783105,1007
89,0.003638305045449566,2.4338355,9.737364,3421
90,0.00030735754403242465,2.0246904,6.5552135,289
91,0.00040839203082509014,1.6859624,6.4335065,384
92,0.005892969382296418,2.1102612,7.4641685,5541
93,0.05484045591014525,2.6764588,10.477102,51565
94,0.0057844902491085036,2.9896188,11.552552,5439
95,0.007661604661624868,3.6307838,14.037594,7204
96,0.005303778796158137,2.3252158,10.090119,4987
97,0.002504591751544498,1.982213,6.38934,2355
98,0.0006434301527322384,1.45125,4.37408,605
99,0.00016484574160908588,1.6779984,8.756762,155
100,0.002982112641754044,2.668388,8.482313,2804
101,1.8079855531319095e-05,1.2236611,1.8282925,17
102,0.0006636370500907715,2.1193776,9.59652,624
103,0.0008040218106868962,1.2862059,2.769561,756
