feature,density,mean_act,max_act,n_active_frames
0,0.0005955717116199232,1.9106855,8.625933,560
1,8.401815217495345e-05,1.9270756,4.5023646,79
2,0.006686355983847245,3.4588087,12.720162,6287
3,0.0004190272399611602,1.39847,3.767706,394
4,0.008339067483592531,2.6381593,8.839674,7841
5,0.0004371070954924793,2.024447,5.63688,411
6,0.0014697859026048818,2.4588249,8.688599,1382
7,0.003384123547097492,2.1616836,5.9697456,3182
8,2.020689735853311e-05,2.0725048,4.8822093,19
9,0.0005721742515205691,2.11048,6.7390985,538
10,0.0023471906563306616,2.3162088,9.285241,2207
11,0.0004009473844298411,2.06191,5.7507997,377
12,0.0019685772110865675,1.8729771,6.296933,1851
13,0.015108378098701122,2.1379793,8.671216,14206
14,0.0021387405572636884,1.9628233,5.5373254,2011
15,0.0015782650357927964,2.0681434,5.921118,1484
16,0.0029523340561730476,3.9933362,16.098015,2776
17,0.000947597134023842,1.8866154,4.077351,891
18,0.00488368803528337,2.7399821,9.435786,4592
19,0.0004615680765054404,1.9114459,4.5792723,434
20,0.0010496951417301146,2.3432093,10.331902,987
21,0.020758864712695144,3.685527,15.696102,19519
22,0.0009624864268143401,1.7677262,4.8165073,905
23,0.0002988493767235686,1.9811141,6.521886,281
24,0.005166584598302834,2.2795737,7.766573,4858
25,2.1270418272140113e-06,1.1202965,1.2165422,2
26,0.0010092813470130484,1.974556,9.733058,949
27,0.0007295753467344058,2.1459928,8.686143,686
28,0.0010592668299525777,1.6881322,5.267756,996
29,0.005044279693238027,2.9425352,10.18424,4743
30,0.00022546643368468518,12.976556,19.256563,212
31,0.0009848203660000872,1.8415213,4.224513,926
32,0.0001680363043499069,2.1398945,7.205963,158
33,0.002271680671464564,2.1786644,7.083607,2136
34,0.0027396298734516464,2.255266,9.470681,2576
35,0.0003594700687991679,1.9056984,3.9785361,338
36,0.00013825771876891074,1.9310495,8.548507,130
37,0.003625542794486282,2.737583,9.012632,3409
38,0.0006870345101901256,1.8655831,5.9221377,646
39,0.00025630854017928836,2.0858595,6.05214,241
40,0.0010720290809158616,1.8504853,5.896614,1008
41,7.55099848660974e-05,1.8978479,6.465211,71
42,0.003229913014624476,3.5024297,11.890794,3037
43,0.00027757895845142847,2.0218954,4.306452,261
44,0.003241611744674153,2.4294236,8.178107,3048
45,0.0007848784342419701,1.9870049,8.439519,738
46,0.00012230490506480565,1.916077,6.967039,115
47,0.012646327183700904,3.2665806,10.039419,11891
48,0.001684617127153497,2.0124342,6.1028657,1584
49,0.0010975535828424297,1.7854109,5.0420237,1032
50,0.0015963448913241154,2.4882636,9.365158,1501
51,0.0006444936736458454,2.5206625,8.40414,606
52,0.010124719097538693,2.5839427,10.007445,9520
53,0.003014018269162254,1.8209807,4.786751,2834
54,0.0013028131191685818,1.8586441,4.873203,1225
55,0.003255437516551044,1.9599261,8.194169,3061
56,0.000550903833248429,1.9690858,5.943659,518
57,0.0017952233021686255,1.8665222,4.9100475,1688
58,0.0005998257952743512,2.0593307,7.3843584,564
59,0.01015768824586051,1.8638936,4.554212,9551
60,0.001131586252077854,2.133016,6.807416,1064
61,0.0003562795060583469,2.8020809,9.092936,335
62,0.04597175501157642,3.2164488,11.627563,43226
63,0.002041960154125451,2.056371,6.4571185,1920
64,0.007670112828933724,2.4951804,9.309198,7212
65,0.0009231361530108808,1.8086473,3.9283607,868
66,0.00034564429692227684,2.0247705,10.8419485,325
67,0.0018239383668360147,1.8168659,5.345329,1715
68,0.01996122402748989,2.181211,6.5486407,18769
69,0.0014527695679871697,1.9327911,4.680626,1366
70,0.00024992741469764633,1.9325727,8.048747,235
71,0.0008231651871318224,2.3931365,9.421947,774
72,0.000956105301332698,1.879224,4.606159,899
73,0.00010635209136070057,1.5528423,3.455491,100
74,0.005502657207002647,1.981151,5.249616,5174
75,0.00875171359807205,2.9101632,12.465733,8229
76,0.001333655225663185,2.4379277,10.079282,1254
77,0.0009986461378769782,1.7204763,4.6804185,939
78,0.005838729815702461,3.0801263,12.187162,5490
79,0.00037116879884884494,1.9430104,4.815892,349
80,0.0057036626596743715,2.9740984,12.648303,5363
81,0.0004466787837149424,1.7205875,4.0338826,420
82,0.015208349064580181,2.5490339,11.987889,14300
83,0.0023535717818123033,1.8485668,6.0204625,2213
84,0.0009273902366653089,1.9655896,5.199734,872
85,0.0005381415822851448,2.4812753,8.591062,506
86,0.0018675427242939018,2.548566,10.18114,1756
87,0.001131586252077854,1.7925234,4.420363,1064
88,0.004136032833017645,2.872597,10.210419,3889
89,0.0013602432485033602,1.847368,5.3605523,1279
