feature,density,mean_act,max_act,n_active_frames
0,0.0032830890603048266,3.2532408,12.953105,3087
1,0.0005753648142613901,1.2653211,8.925453,541
2,0.0062407407210459094,2.0375314,7.32108,5868
3,0.0046752379362163966,1.3473536,5.55154,4396
4,0.0032969148321817174,1.2563545,4.4650617,3100
5,0.00015527405338662282,1.8104835,8.457532,146
6,0.0023642069909483735,4.5225496,11.502947,2223
7,0.0029066026568879463,3.366207,10.791239,2733
8,0.0007423375976976899,1.9610385,10.356886,698
9,0.004335974764775762,2.9221315,9.421425,4077
10,0.000981629803259266,1.3217325,7.2843294,923
11,0.1503701584539809,7.1522646,16.821426,141389
12,0.00020419601541254507,2.9689832,11.286969,192
13,0.0006955426774989817,1.494327,10.166942,654
14,0.00011273321684234259,2.798795,9.34511,106
15,0.001319829453786294,1.6216837,6.92247,1241
16,0.00010422504953348655,1.4825586,8.691712,98
17,0.0044784865671991005,2.2747743,14.856007,4211
18,0.0025173540025077825,1.643991,7.770527,2367
19,0.0012762250963284068,1.9599783,12.243573,1200
20,6.806533847084836e-05,1.1249274,3.5905406,64
21,0.001123078084768998,1.9252776,7.4739633,1056
22,0.00015421053247301582,1.0122494,2.6641037,145
23,0.006115245253240282,1.0927079,3.887242,5750
24,0.00042009076087476724,1.4243007,5.2616024,395
25,0.008372036631914348,2.142745,6.600712,7872
26,0.0017750164048100925,2.2027,8.359477,1669
27,0.0005477132705076079,1.7130802,5.4076223,515
28,0.0034798404293221222,5.1622944,11.5803795,3272
29,2.9778585580996157e-05,0.83715314,1.6875786,28
30,0.0012049691951167374,1.7466018,8.724661,1133
31,9.890744496545152e-05,1.0557088,5.8810925,93
32,0.0003658511942808099,1.4059383,7.2694316,344
33,0.00012124138415119864,0.8241675,1.7768162,114
34,0.007019238029806237,1.3247722,6.437142,6600
35,0.0038733431673567144,1.7170599,5.9053483,3642
36,0.0015633757430022982,1.8803625,9.060248,1470
37,0.008373100152827955,2.4237814,10.733034,7873
38,0.004342355890257404,1.4314667,4.9510493,4083
39,0.0010294882443715814,1.5575377,7.1101975,968
40,0.0019802759411362445,4.3014307,14.483967,1862
41,0.004669920331648362,1.3945487,4.9988546,4391
42,0.0007710526623650791,1.2375913,3.9468462,725
43,0.0015452958874709792,1.9651879,12.759019,1453
44,0.0008316733544406784,2.1170983,11.663533,782
45,0.001303876640082189,1.7019004,6.8174314,1226
46,0.0024152559948015097,2.8556242,9.960295,2271
47,0.0012443194689201965,1.6831547,7.364981,1170
48,0.0003562795060583469,1.426376,9.030774,335
49,0.02537348195683594,1.2207073,4.901819,23858
50,1.0635209136070056e-06,0.53084874,0.53084874,1
51,0.004260464779909665,2.8673503,10.522198,4006
52,0.0023333648844537703,2.2171807,9.734828,2194
53,0.011103158338057138,1.9242688,5.359933,10440
54,0.001497437446358664,3.806376,10.876856,1408
55,0.0019653866483457464,3.711119,11.546406,1848
56,0.00031480219042767367,0.962061,5.0734787,296
57,0.009970508565065678,1.9447311,5.267916,9375
58,0.013620512340564921,1.3244418,3.221268,12807
59,0.0009752486777776241,1.7055144,9.782911,917
60,6.487477573002735e-05,0.85704273,2.0575604,61
61,0.0011092523128921068,1.8255172,6.942637,1043
62,0.0012623993244515158,2.8669553,8.185037,1187
63,0.0029289365960736935,1.3781464,5.556757,2754
64,0.003247992870155795,3.2132874,12.010803,3054
65,0.003952043714963633,1.3444488,5.716706,3716
66,0.006209898614551306,1.9733515,8.808974,5839
67,0.00024141924738879027,1.6790192,7.0131083,227
68,0.0019685772110865675,1.9417092,7.394449,1851
69,0.002084500990669731,4.7400126,12.001806,1960
70,0.0001510199697321948,2.2220528,11.841651,142
71,0.003784007410613726,1.5135794,6.801217,3558
72,0.00017548095074515594,1.7704498,5.325124,165
73,0.0015038185718403059,1.4713285,7.896764,1414
74,0.0063215683104800415,1.6601722,7.8791494,5944
75,0.0012283666552160915,2.8073175,9.311109,1155
76,0.00015740109521383683,1.9392841,10.868426,148
77,3.403266923542418e-05,0.8164724,1.4461888,32
78,0.001354925643935325,3.0988805,10.487273,1274
79,0.0009348348830605579,1.4250402,5.589082,879
80,0.002640722428486195,1.0191934,4.1251707,2483
81,0.0019207187699742522,3.7331452,12.436186,1806
82,0.06701883389185907,1.206376,7.954113,63016
83,0.05768324731221677,1.5566584,13.718104,54238
84,0.00018398911805401198,1.8782152,7.0776377,173
85,0.0009869474078273012,1.8361098,9.624049,928
86,0.0010858548527927527,2.7050123,11.883854,1021
87,0.0022408385649699608,2.2027297,9.893569,2107
88,0.0020153721312852757,1.701013,8.5228195,1895
89,0.0003637241524535959,1.5933973,10.675029,342
90,0.0012230490506480564,2.297686,8.314208,1150
91,0.0009656769895551611,2.2580848,7.477835,908
92,0.0029012850523199114,4.168017,11.745748,2728
93,0.00633645760327054,1.6362399,5.0025225,5958
94,4.041379471706622e-05,0.8214237,1.8063854,38
95,0.0030746389612378534,2.9892051,11.189624,2891
96,0.0012145408833392005,1.996464,11.359041,1142
97,0.002875760550393343,5.3919787,11.137588,2704
98,0.0025109728770261403,2.4383724,7.2512903,2361
99,0.0009943920542225503,1.8233194,5.9091105,935
100,0.0019387986255055712,1.3463185,6.502756,1823
101,0.0009295172784925229,1.973723,9.36904,874
102,0.0008774047537257796,1.4892467,6.282316,825
103,0.0005423956659395729,1.898947,12.981535,510
104,0.021009855648306396,1.5221376,5.672191,19755
105,0.00011273321684234259,1.630987,9.71444,106
106,0.0022206316676114278,1.6716108,6.692937,2088
107,7.444646395249039e-06,0.6667243,0.882339,7
