feature,density,mean_act,max_act,n_active_frames
0,0.004181764232302746,3.9789445,11.3208685,3932
1,0.0017782069675509134,5.544254,14.288638,1672
2,0.001513390260062769,4.4181657,11.8892,1423
3,0.0008571978563672465,2.0106354,10.864705,806
4,0.02542665800251629,2.0961304,9.856714,23908
5,0.0033341380641579627,7.1998415,16.242424,3135
6,0.001341099872058434,4.2229486,11.778875,1261
7,0.0022536008159332447,5.2164783,14.193355,2119
8,0.00019994193175811706,1.9905596,7.8884816,188
9,0.0007263847839935848,2.2804787,8.009945,683
10,0.0012719710126739788,2.0038507,10.598712,1196
11,0.031506807065607545,1.7328066,7.822853,29625
12,0.0030863376912875305,2.131753,8.977498,2902
13,8.295463126134644e-05,3.6976998,17.201155,78
14,0.001712268670907279,5.8941574,13.44003,1610
15,0.0008954846092570988,1.6460567,7.2340918,842
16,0.001921782290887859,2.7066112,10.323472,1807
17,0.0018058585113046954,2.6825187,10.322149,1698
18,0.0004977277875680787,1.588616,8.050555,468
19,0.0007178766166847288,1.9727768,8.088673,675
20,0.0025662759645337044,4.380444,12.052359,2413
21,0.0025843558200650237,4.379037,13.494374,2430
22,0.011258432391443762,1.3077132,5.309901,10586
23,0.0015516770129526212,1.7872374,7.0463705,1459
24,0.002590736945546666,2.5484984,12.2661705,2436
25,9.784392405184451e-05,1.139854,4.51164,92
26,0.0050474702559788484,2.7724931,11.676613,4746
27,0.0023280472798857354,2.071703,15.318201,2189
28,0.0019366715836783572,1.9478856,10.86227,1821
29,1.2762250963284067e-05,0.7803482,1.1292012,12
30,0.002073865781533661,4.136869,11.308334,1950
31,6.381125481642034e-05,0.790206,2.5718322,60
32,0.009455764442879887,2.5014277,9.6610155,8891
33,0.00010103448679266554,2.9859402,16.781488,95
34,0.002443971059468899,2.178725,9.434708,2298
35,0.00029353177215553356,2.609334,9.430431,276
36,0.0002892776885011055,2.2758389,8.700884,272
37,0.00302252643647111,7.438084,15.805675,2842
38,0.00010316152861987954,3.1203146,13.764754,97
39,5.2112524766743275e-05,3.3001144,12.246281,49
40,0.0016048530586329716,4.151711,12.257775,1509
41,0.0002648167074881444,2.3596022,12.061654,249
42,0.004057332285410727,1.7772665,7.314558,3815
43,0.00014463884425055276,2.0664186,7.745467,136
44,0.000380740487071308,2.020892,10.678072,358
45,0.0017696988002420574,4.0781975,15.214975,1664
46,2.6588022840175142e-05,3.909439,14.0121565,25
47,0.002057912967829556,2.9821982,8.846926,1935
48,0.001998355796667564,5.282708,13.257324,1879
49,0.17923411604927506,2.1740375,12.750693,168529
50,0.0031331326114862387,2.9771223,8.409104,2946
51,0.0001137967377559496,1.2169386,6.156843,107
52,0.0004690127229006895,1.9431722,9.337772,441
53,0.0019994193175811707,2.483881,10.959881,1880
54,0.0002988493767235686,1.8561965,10.623075,281
