feature,density,mean_act,max_act,n_active_frames
0,0.0010741561227430756,1.5479485,4.107595,1010
1,0.0014517060470735626,1.7261863,5.4620214,1365
2,0.0020557859260023417,1.7807328,5.127304,1933
3,4.7858441112315255e-05,1.659653,4.7042913,45
4,0.01276863208876571,3.2855294,13.419512,12006
5,0.0002467368519568253,2.8607755,10.122952,232
6,0.004044570034447442,2.608223,15.948606,3803
7,0.0024748131659635022,2.4124944,12.4507265,2327
8,0.0018388276596265128,2.2702217,8.636542,1729
9,0.00565793126038927,1.7838936,6.212524,5320
10,0.0009603593849871261,2.6809156,11.010465,903
11,0.018509517980416328,1.2300034,3.334073,17404
12,0.0016229329141642906,1.6941055,4.6354837,1526
13,0.004572076407596517,1.7290049,5.5338697,4299
14,0.0019685772110865675,3.4074216,10.489362,1851
15,0.007712653665478005,2.5855346,11.839621,7252
16,0.0018207478040951936,2.1679301,9.22711,1712
17,0.002108961971682692,2.9102392,12.886425,1983
18,0.0004307259700108373,2.7650406,10.79208,405
19,0.00038393104981212904,2.0155594,5.548394,361
20,0.0016016624958921505,2.1650672,7.20316,1506
21,0.00697563367234835,2.3489451,9.471447,6559
22,0.0017984138649094466,1.6452252,4.85933,1691
23,0.0004105190726523042,2.4891107,9.728222,386
24,0.011341387022705108,3.4011097,15.421762,10664
25,1.1698730049677062e-05,1.3627077,1.9937792,11
26,0.002069611697879233,2.2833354,7.529713,1946
27,0.0014644682980368467,2.6859577,12.588609,1377
28,0.006481096447521093,1.8437179,7.1775265,6094
29,0.01126587703783901,2.7237442,9.717046,10593
30,0.10879818946199668,2.0226839,8.393717,102300
31,0.03237889421476529,2.492456,10.798368,30445
32,0.0008178475825637874,2.020338,8.065966,769
33,0.001103934708324072,1.8255997,7.2626214,1038
34,0.0023876044510477276,1.7516185,6.226923,2245
35,0.00033288204595899274,1.9122975,6.058709,313
36,0.0002084500990669731,1.8617258,6.31647,196
37,0.003994584551507913,1.9793329,8.499794,3756
38,0.0012209220088208424,2.169638,6.7745357,1148
39,0.00568983688779748,3.6115346,16.360464,5350
40,0.004177510148648318,2.533294,13.93137,3928
41,3.935027380345921e-05,1.4508255,3.1089933,37
42,0.000380740487071308,1.7814207,5.216701,358
43,0.0029831761626676508,2.570334,10.914276,2805
44,0.0009795027614320521,1.8943719,7.4717236,921
45,0.01667919848809867,1.5839336,4.388635,15683
46,0.0016739819180174268,1.5811384,4.2659063,1574
47,0.0065672416415232596,3.077452,11.552314,6175
48,0.00024354628921600428,2.483473,11.288566,229
49,0.0018037314694774815,1.7150601,5.4920473,1696
50,0.001115633438373749,2.1149282,7.7306137,1049
51,0.017647002519481043,1.5454392,6.6127496,16593
52,0.00040413794717066216,1.6012577,5.981291,380
53,0.0006604464873499505,1.7889773,5.196938,621
54,0.0009220726320972738,3.0826507,13.803057,867
55,0.0012368748225249475,1.7077125,7.354642,1163
56,0.0012581452407970876,1.6724068,5.670225,1183
57,0.004861354096097623,2.0762444,7.655951,4571
58,0.0006370490272505964,2.1148546,8.533246,599
59,0.0003977568216890201,1.8429698,8.1769285,374
60,0.0004753938483823315,1.8275211,11.461701,447
61,0.000981629803259266,2.199783,9.514494,923
62,0.045525076227861484,2.6492527,9.579358,42806
63,0.005503720727916254,1.4323752,3.8758886,5175
