feature,density,mean_act,max_act,n_active_frames
0,0.0003062940231188176,2.1262887,9.593218,288
1,0.00580682418829425,2.8856514,11.402029,5460
2,0.0068820438319509335,1.6565008,6.847412,6471
3,0.0019590055228641042,1.672416,5.9390874,1842
4,0.003357535524257317,2.2387447,8.860344,3157
5,0.0025184175234213894,1.7193751,7.2439904,2368
6,0.005275063731490748,2.705025,12.223549,4960
7,0.0022206316676114278,5.614198,15.561536,2088
8,8.508167308856045e-06,1.4374825,1.6795793,8
9,0.0010124719097538693,1.6797754,5.9560456,952
10,0.0023408095308490194,1.9396137,8.785231,2201
11,3.403266923542418e-05,1.3904229,3.636386,32
12,0.0009667405104687681,1.5822997,7.1898427,909
13,0.002634341303004553,4.2013855,12.884948,2477
14,0.0017994773858230535,3.303301,11.114429,1692
15,0.000948660654937449,1.6274455,4.4767027,892
16,0.001862225119725867,2.6625812,10.200491,1751
17,0.0003424537341814558,1.9223942,12.141369,322
18,0.0003584065478855609,1.9837956,5.7952228,337
19,0.0017314120473522052,2.0470712,9.507377,1628
20,0.0020004828384947776,1.7029506,6.838933,1881
21,0.0006732087383132346,1.604001,8.502899,633
22,0.0033192487713674646,1.3678429,4.1998787,3121
23,0.0001669727834362999,2.3847988,12.187072,157
24,0.0005913176279654951,2.2502978,8.330456,556
25,9.57168822246305e-06,0.94611603,1.507333,9
26,0.001703760503598423,1.764761,7.048121,1602
27,0.0008816588373802077,2.3132138,7.353219,829
28,0.001721840359129742,2.751951,10.67478,1619
29,0.05602096412424902,6.3070955,20.866655,52675
30,0.00130706720282301,1.7693052,5.939761,1229
31,0.0006232232553737053,2.3914666,8.807556,586
32,0.006426856880927135,2.220821,8.720867,6043
33,0.0035043014103350837,1.6644337,6.950634,3295
34,0.0002818330421058565,2.2983906,11.424909,265
35,0.0009975826169633713,1.8215363,8.456718,938
36,0.0011794446931901693,2.1027422,7.5321026,1109
37,0.008922940465162777,2.3601184,9.11577,8390
38,0.0009284537575789159,1.5843909,7.233805,873
39,0.006140769755166851,2.155438,7.961794,5774
