feature,density,mean_act,max_act,n_active_frames
0,0.00014357532333694577,1.9814926,5.552127,135
1,0.0004243448445291952,2.1984668,6.9886193,399
2,6.381125481642033e-06,2.180532,2.5779042,6
3,1.701633461771209e-05,1.3349618,1.9460777,16
4,0.010693702786318442,2.4628575,7.968674,10055
5,0.0061769294662294884,2.5004787,5.7752676,5808
6,0.00031692923225488766,2.7171216,12.142518,298
7,0.00023503812190714824,2.4641974,10.897408,221
8,2.6588022840175142e-05,1.9277813,5.400399,25
9,0.002082373948842517,1.9095755,4.888305,1958
10,2.6588022840175142e-05,1.9843801,6.8025603,25
11,0.00032437387865013673,2.3548615,7.451884,305
12,0.0019824029829634583,1.9636987,6.5702963,1864
13,0.0021493757663997586,1.9157591,5.154695,2021
14,0.002820457462885779,1.9267869,5.4444795,2652
15,0.000948660654937449,2.5135472,12.493965,892
16,0.003227785972797262,2.1892393,6.386494,3035
17,0.001163491879486064,2.0305262,5.8393254,1094
18,0.00114009441938671,2.6462345,9.789221,1072
19,0.00246843204048186,2.083013,5.7017546,2321
20,0.002112152534423513,1.9244877,6.0825624,1986
21,0.0019334810209375361,2.2785373,8.252668,1818
22,9.35898403974165e-05,1.8725306,4.9421268,88
23,0.00011486025866955661,2.115582,6.299238,108
24,0.0010624573926933986,2.0288024,7.3907886,999
25,6.381125481642033e-06,1.0856782,1.3379742,6
26,0.0009210091111836669,2.047004,6.5770826,866
27,0.0037191326348836986,2.2811468,8.389709,3497
28,0.00190370243535654,1.860668,6.81338,1790
29,0.009508940488560238,1.981838,5.537273,8941
30,0.0006700181755724136,1.8295883,5.0053945,630
31,0.011875274521335825,2.3236325,7.6828732,11166
32,0.0005498403123348219,1.99338,9.19169,517
33,0.0023812233255660854,2.020603,6.1888433,2239
34,0.0015484864502118,2.3500686,8.033571,1456
35,0.0016676007925357848,1.927174,5.594134,1568
36,1.8079855531319095e-05,2.0845263,4.943714,17
37,0.003559604497842648,2.1133375,6.471341,3347
38,0.0012560181989698736,2.032965,5.0070467,1181
39,0.0008040218106868962,1.7918283,4.9707828,756
40,0.0004169001981339462,2.318569,9.94956,392
41,4.254083654428023e-05,1.3995591,2.541533,40
42,0.0007976406852052543,1.8904436,4.9610214,750
43,0.0008603884191080676,1.9176404,7.312828,809
44,0.0013868312713435354,1.9927825,5.232507,1304
45,0.0016197423514234695,1.9285696,4.6368885,1523
46,0.0010582033090389706,1.9095533,5.219923,995
47,0.07552806472162872,5.637298,25.199316,71017
48,0.0011741270886221342,2.0694737,7.0003805,1104
49,0.0010645844345206126,1.9216894,5.384762,1001
50,0.00043604357457887233,1.8992622,5.576596,410
51,0.0017643811956740223,1.839559,5.3428955,1659
52,0.00025737206109289535,1.7592632,7.3534694,242
53,0.002439716975814471,1.933635,6.2297683,2294
54,0.0007125590121166938,1.8885008,4.8807673,670
55,0.001696315857203174,1.8161324,4.0137544,1595
56,4.573139928510124e-05,1.4413009,3.6560137,43
57,0.004322148992898871,1.9840168,4.9704323,4064
58,0.003657448421894492,1.9739064,4.8877835,3439
59,0.0017463013401427033,2.3260179,6.487737,1642
60,0.0008040218106868962,1.5132047,5.090433,756
61,0.0006604464873499505,2.4658911,7.558254,621
62,0.0018462723060217617,2.04007,5.0096955,1736
63,0.0006051433998423862,1.69672,7.784359,569
64,3.1905627408210167e-06,1.8007592,2.2796752,3
65,0.0015197713855444111,1.9634176,5.0943513,1429
66,0.005595183526486457,2.2520165,4.6904936,5261
67,0.0013889583131707493,1.9074006,5.5288057,1306
68,0.00877298401634419,2.403805,8.426322,8249
69,0.003583001957942002,1.9591688,5.184384,3369
70,8.827223582938147e-05,2.391077,9.804831,83
71,0.0003371361296134208,2.4077337,10.009118,317
72,0.00545905284954476,2.2792528,7.034656,5133
73,6.381125481642033e-06,2.1261804,3.7956746,6
74,0.003184181615339375,2.375915,5.37074,2994
75,0.004536980217447486,1.9126269,5.466662,4266
76,0.0032522469538102234,2.101343,5.1850634,3058
77,0.0033064865204041807,2.0091596,5.475628,3109
78,0.0037042433420932004,2.0298338,5.156735,3483
79,0.0005264428522354678,2.6305618,7.1452127,495
80,0.01000560475521471,2.5364666,8.666489,9408
