feature,density,mean_act,max_act,n_active_frames
0,0.0013995935223068193,3.3388197,12.10797,1316
1,6.381125481642033e-06,0.99367666,2.216955,6
2,0.0074914413154477475,3.3706584,12.4766,7044
3,0.022359463687673685,2.0035808,8.540677,21024
4,0.003226722451883655,1.9334617,8.971453,3034
5,0.0019451797509872134,3.4994047,11.3523,1829
6,0.008744268951676801,3.4481854,12.905168,8222
7,0.00013719419785530372,2.0871885,10.250627,129
8,0.0009167550275292389,1.4110949,9.16016,862
9,0.0004169001981339462,2.9723566,12.972121,392
10,0.0027789801472551056,1.926886,8.6180105,2613
11,0.09596893668115537,5.993867,16.209444,90237
12,0.00399564807242152,3.9072492,11.007642,3757
13,0.0001340036351144827,2.1376116,10.33997,126
14,3.403266923542418e-05,1.0294505,1.8653567,32
15,0.002598181591941915,3.8028367,14.250756,2443
16,0.0014878657581362008,4.529947,14.524363,1399
17,0.001898384830788505,4.3148613,16.921524,1785
18,0.0021961706865984668,3.7585292,11.279014,2065
19,0.0032533104747238303,3.0302236,10.326311,3059
20,0.000550903833248429,2.1392863,11.204544,518
21,0.0018483993478489757,1.7122818,8.201363,1738
22,0.00021270418272140114,2.1753664,11.2974,200
23,0.001336845788404006,4.4531116,14.013658,1257
24,0.00397437765414938,1.7672281,11.781986,3737
25,0.020754610629040715,2.0706637,8.300879,19515
26,0.0021440581618317233,2.8259866,11.116073,2016
27,0.00027864247936503547,3.1251793,11.910399,262
28,0.0003009764185507826,1.1264203,5.8639836,283
29,0.001316638891045473,4.1232,10.172315,1238
30,0.0018367006177992986,3.8391383,11.618338,1727
31,7.65735057797044e-05,0.791886,1.7718915,72
32,0.0037499747413783017,4.4751225,13.256384,3526
33,0.0023503812190714822,4.734221,14.883074,2210
34,0.0002233393918574712,2.2763536,15.836641,210
35,0.0001531470115594088,3.062272,8.98589,144
36,0.016360142214016566,1.2667074,4.272348,15383
37,0.00016378222069547886,2.8612688,11.81191,154
38,0.001905829477183754,1.6479868,7.7853947,1792
39,0.0025184175234213894,3.2670743,9.837024,2368
40,0.0019345445418511432,3.3910768,10.658578,1819
41,0.0005604755214708919,2.2073953,9.1803,527
42,0.005610072819276954,1.8742404,8.8287735,5275
43,3.82867528898522e-05,1.8629125,10.318225,36
44,0.004138159874844859,3.0462909,10.490164,3891
45,8.508167308856045e-06,3.8525157,10.471669,8
46,0.002285506443341455,1.6614994,7.211684,2149
47,0.006585321497054579,2.4904244,9.089677,6192
48,0.00913458112697057,1.6394055,9.146948,8589
49,0.0,0.0,0.0,0
50,0.00035521598514473985,1.8263646,10.895977,334
51,0.00018824320170843998,1.475158,5.2573514,177
52,0.0017909692185141975,3.4185927,11.077812,1684
53,0.0018196842831815867,2.476775,9.202371,1711
54,1.0635209136070056e-06,3.5875652,3.5875652,1
55,0.00024141924738879027,1.6527343,9.318436,227
56,0.004468914878976638,1.9896206,9.067047,4202
57,0.0019738948156546024,3.6920536,10.87174,1856
58,0.00898568819906559,1.455034,6.491832,8449
59,0.0016814265644126759,1.8505907,10.733887,1581
60,0.0017803340093781274,4.293308,12.438991,1674
61,0.005144250659117086,2.301913,12.14774,4837
62,0.0004722032856415105,2.4061608,9.230758,444
63,0.009012276221905766,2.1267314,8.504714,8474
64,0.0016750454389310339,4.4285216,11.477501,1575
65,0.002315285028922451,3.9477146,11.803762,2177
66,0.00042115428178837424,1.9962177,11.129817,396
67,4.466787837149424e-05,2.3603218,8.514801,42
68,0.0008816588373802077,1.2018766,3.2906344,829
69,0.0012368748225249475,3.636211,10.853847,1163
70,0.003975441175062987,4.637224,11.852144,3738
71,0.05652826360003956,1.3330457,6.010498,53152
72,0.00021695826637582914,1.1489142,5.290625,204
73,0.0019760218574818166,5.2855215,15.152442,1858
74,0.0018654156824666878,6.05655,14.823298,1754
75,0.0033107406040586086,4.8030295,14.48306,3113
76,0.0023354919262809845,3.3420687,10.98133,2196
77,0.0029406353261233705,3.1513321,12.214723,2765
78,9.57168822246305e-06,1.5593007,4.329641,9
79,0.009157978587069925,4.2360334,17.030647,8611
80,2.8715064667389152e-05,1.1347686,1.8501421,27
81,0.0038212306425899714,3.0212004,9.272955,3593
82,0.0029353177215553357,3.9055495,14.21181,2760
83,5.849365024838531e-05,0.5111401,1.2896627,55
84,0.004515709799175346,3.3122957,12.916316,4246
85,0.003914820482987387,2.5549526,10.404749,3681
86,0.0018016044276502675,1.8666844,7.6005654,1694
87,0.001895194268047684,1.7563896,8.409749,1782
88,0.004982595480248821,2.4230802,8.456781,4685
89,3.1905627408210167e-06,1.210333,2.6587539,3
90,0.002232330397661105,4.516181,13.126652,2099
91,0.001504882092753913,3.7711105,13.538197,1415
92,0.003944599068568384,3.6771657,11.962582,3709
93,0.008362464943691885,3.058675,13.253246,7863
94,0.0002275934755118992,0.5957588,2.5595508,214
95,0.0015995354540649365,1.1933407,6.282119,1504
96,0.0026013721546827356,4.61699,12.874805,2446
97,0.0012475100316610176,3.1938093,9.410187,1173
98,9.57168822246305e-06,0.85754573,1.666886,9
99,0.0016154882677690415,2.5353954,10.055975,1519
100,0.0013123848073910449,3.8086586,14.828137,1234
101,0.006782072866071875,4.2584467,18.901545,6377
102,0.0003222468368229227,2.6249912,12.622459,303
103,0.0027832342309095336,3.776582,14.930522,2617
104,0.0008146570198229663,3.9143915,12.66071,766
105,0.0006710816964860206,2.3756723,9.267171,631
106,0.0013953394386523913,3.7742975,12.533229,1312
107,0.0024227006411967587,3.6423347,11.257338,2278
108,1.5952813704105085e-05,1.2032175,3.221752,15
109,0.0018824320170844,6.096077,15.5339365,1770
110,0.0019207187699742522,3.5488675,9.389563,1806
111,0.0016218693932506835,2.790444,9.651719,1525
112,0.001698442899030388,5.7327046,17.311909,1597
113,0.0011443485030411382,4.1882796,13.382285,1076
114,0.002856617173948417,4.8190556,15.183371,2686
115,0.0002594991029201094,1.6883509,10.222719,244
116,0.00010316152861987954,1.716211,4.527589,97
117,0.0030352886874343943,4.6494784,13.302914,2854
118,0.002484384854185965,1.9222836,16.843266,2336
119,0.001709078108166458,4.420806,13.585589,1607
120,0.0005838729815702461,2.6953397,9.376961,549
121,0.007682875079897009,1.3549416,7.2226143,7224
122,0.00011060617501512859,0.6831122,2.0511198,104
123,0.0031033540259052424,4.547308,13.908385,2918
124,0.008308225377097928,6.2077956,14.6669655,7812
125,0.0034266643836417723,1.1188319,9.550654,3222
126,0.08593355334035967,4.4966683,12.929775,80801
127,0.0010571397881253635,2.2025344,13.282973,994
128,0.0016144247468554346,3.8876464,11.289828,1518
129,0.0029140473032831953,4.097926,11.441469,2740
130,0.002129168869041225,3.3579786,12.466503,2002
131,1.701633461771209e-05,0.8441144,1.6260017,16
132,0.0012985590355141538,2.1381876,9.491407,1221
133,0.0014878657581362008,3.1232796,10.052192,1399
134,0.0021472487245725444,6.2708025,15.868847,2019
135,0.0017952233021686255,4.9811463,13.948473,1688
136,0.0021440581618317233,2.5487761,12.663216,2016
137,1.0635209136070056e-06,1.5792686,1.5792686,1
138,0.0003190562740821017,2.2616491,8.942918,300
139,0.00014144828150973175,0.9420693,3.064656,133
140,0.0010145989515810833,2.073029,14.000161,954
141,0.005842983899356889,2.644315,11.929749,5494
142,0.003657448421894492,2.693747,11.124537,3439
143,0.00035521598514473985,2.8455977,13.098772,334
144,0.002449288664036934,2.1624043,10.274096,2303
145,0.0033032959576633596,3.2220643,12.589529,3106
146,0.03854944255551313,2.734648,9.954744,36247
147,8.508167308856045e-06,0.7003866,1.6587766,8
148,0.0025843558200650237,4.550199,13.638887,2430
149,0.0031033540259052424,3.9545984,11.348492,2918
150,0.0044497715025317115,2.2665753,12.352618,4184
151,0.0006242867762873123,2.9882684,18.448189,587
152,0.0014251180242333876,2.7792566,10.171621,1340
153,3.82867528898522e-05,0.72231454,1.2087704,36
154,0.00010316152861987954,2.6481092,9.186191,97
155,0.004722032856415105,1.7944089,6.156923,4440
156,0.0016080436213737925,3.9703085,11.583221,1512
157,4.679492019870825e-05,3.095983,11.284605,44
158,0.00014144828150973175,1.9817325,7.936715,133
159,1.3825771876891073e-05,0.49470338,0.8669859,13
160,0.009569561180635837,2.865803,15.247292,8998
161,0.0012464465107474105,3.9829328,14.104838,1172
162,0.0018558439942442247,1.594161,7.086715,1745
163,0.00616948481983424,1.3769636,5.6628838,5801
164,0.01142221461213924,1.7996058,8.595798,10740
165,0.0014198004196653525,2.6540473,13.290303,1335
166,0.0035096190149031185,3.1522017,12.477283,3300
167,0.00222701279309307,3.9543037,12.907308,2094
168,0.004451898544358925,6.141568,13.820741,4186
169,0.0010465045789892935,1.3665148,6.7665095,984
170,0.0045742034494237315,2.9668846,12.406892,4301
171,0.00987372816192744,0.846135,3.077691,9284
172,0.0020036734012355987,2.0192869,10.8335705,1884
173,2.1270418272140113e-06,0.4674249,0.5505295,2
174,2.3397460099354124e-05,0.7724814,1.515829,22
175,0.0018239383668360147,2.2189298,11.654362,1715
176,5.317604568035028e-06,0.58488715,0.8074651,5
177,0.004679492019870825,1.9711963,9.628185,4400
178,0.002772599021773464,4.146577,15.398765,2607
179,0.003990330467853485,2.0563772,9.153143,3752
180,0.003595764208905286,2.963461,10.625085,3381
181,0.0035404611213977217,3.3975675,12.487895,3329
182,0.0019356080627647503,2.6499643,14.861621,1820
183,0.0585829860051283,4.423926,20.307974,55084
184,0.00018505263896761897,2.1748452,12.603848,174
185,0.0009784392405184452,1.9346384,8.465704,920
186,0.0018452087851081548,2.6829576,9.773955,1735
187,0.001124141605682605,2.590133,9.413612,1057
188,0.04450728671353958,1.3219916,7.2495127,41849
189,0.0012421924270929825,4.8379292,15.15451,1168
190,0.004557187114806019,2.4019256,10.428408,4285
191,0.001864352161553081,6.7924423,16.175982,1753
192,0.00016165517886826487,3.1416473,14.249504,152
193,0.003167165280721663,3.6495175,10.225463,2978
194,0.0034532524064819475,3.8775327,11.931062,3247
195,0.006302424934035115,3.2830093,14.123939,5926
