feature,density,mean_act,max_act,n_active_frames
0,0.00048177497386397354,2.201306,9.837234,453
1,0.0016144247468554346,1.5980469,4.6494584,1518
2,0.0007253212630799778,2.6030047,11.119547,682
3,0.00018079855531319097,1.4370594,5.372207,170
4,0.016435652198882666,3.023647,12.833167,15454
5,0.0010720290809158616,1.787936,5.967559,1008
6,0.004632697099672117,2.3316033,15.473137,4356
7,0.0023291108007993423,5.5343337,15.887161,2190
8,0.0067374049877003805,2.0533051,7.7269397,6335
9,0.008576232647326893,1.4190959,4.7636147,8064
10,0.0010656479554342197,1.4920995,6.4429307,1002
11,0.041230578778716394,2.4541972,7.8137217,38768
12,0.0009933285333089432,2.3030093,7.1147738,934
13,0.001130522731164247,1.6299785,5.969682,1063
14,0.0006615100082635575,1.8742862,10.980988,622
15,0.004569949365769303,2.278558,7.6999407,4297
16,0.002100453804373836,1.8295363,5.873175,1975
17,0.0013634338112441813,1.400398,4.6195474,1282
18,0.00732021444835702,1.3704463,4.8109255,6883
19,0.0010486316208165075,1.7030218,8.439381,986
20,0.0004169001981339462,2.1079204,11.195696,392
21,0.0012772886172420137,1.74693,6.4944406,1201
22,0.00316822880163527,1.3798856,3.3847895,2979
23,0.0006051433998423862,2.3606465,8.300365,569
24,0.005771727998145219,2.6173644,10.871881,5427
25,0.0014644682980368467,0.8071935,1.6270893,1377
26,0.0019824029829634583,2.8953495,12.625599,1864
27,0.0011166969592873559,1.5687965,4.941173,1050
28,0.004003092718816769,2.9464822,12.028791,3764
29,0.0706518213327406,6.9831004,24.503225,66432
30,0.0004722032856415105,1.7854227,9.527574,444
31,0.000568983688779748,2.3609722,12.730578,535
32,0.004952816894667826,2.1848292,9.507509,4657
33,0.0030831471285467094,4.4096823,13.902297,2899
34,0.0006466207154730595,1.7117231,4.4758863,608
35,0.000935898403974165,1.8668691,8.472552,880
36,0.004908149016296331,2.167729,9.220519,4615
37,0.0006700181755724136,1.7494516,6.8307447,630
38,0.003021462915557503,3.2177758,11.153321,2841
39,0.008167840616501804,2.0585885,7.1493287,7680
40,0.00558348479643678,3.308242,12.659266,5250
41,8.827223582938147e-05,1.3816249,5.220531,83
42,0.00270985128787065,2.2285335,9.142115,2548
43,0.0005253793313218608,1.7940063,5.1278477,494
44,0.0005902541070518881,1.927253,8.346621,555
45,0.004917720704518794,2.201633,12.171841,4624
46,0.00010316152861987954,3.8257985,14.213433,97
47,0.001149666107609173,1.3905988,4.657604,1081
48,0.0019047659562701472,1.4741936,3.937419,1791
49,0.0008008312479460752,2.2792573,10.909221,753
50,0.0002084500990669731,2.0367634,14.078357,196
51,0.006828867786270583,2.9575548,10.67874,6421
52,0.0002594991029201094,1.8271592,6.5098233,244
53,0.002458860352259397,2.4828756,15.443303,2312
54,0.004831575510516627,2.7199914,10.109918,4543
55,0.018922164094895843,1.7617385,7.3604126,17792
56,0.0003041669812916036,1.3966843,3.958723,286
57,0.002441844017641685,2.9600632,10.537322,2296
58,0.0015846461612744383,1.608198,5.3974295,1490
59,0.00960359384987126,1.7074517,7.2048163,9030
60,0.00048177497386397354,2.0344834,10.035439,453
61,0.0031086716304732772,2.6059875,10.480815,2923
62,0.00039031217529377106,1.2289852,2.6198804,367
63,0.0015335971574213022,1.7888699,10.898464,1442
64,0.0002084500990669731,2.6517756,11.947174,196
65,0.001500628009099485,1.6521382,9.4645815,1411
66,0.002811949295576923,2.7472365,10.896286,2644
67,0.0013708784576394303,1.7939569,5.898606,1289
68,0.001860098077898653,2.346282,8.883107,1749
69,0.0014942468836178428,1.4890329,6.206801,1405
70,0.0010018367006177993,1.9726849,7.793584,942
71,0.0035085554939895116,2.2466345,8.092291,3299
72,0.002441844017641685,1.5846013,4.856413,2296
73,0.000381804007984915,2.2058487,8.399885,359
