feature,density,mean_act,max_act,n_active_frames
0,0.00023184755916632723,2.0536077,5.5398836,218
1,3.296914832181717e-05,1.8742012,3.4143481,31
2,0.006952236212248996,2.9323883,9.160381,6537
3,2.1270418272140113e-06,1.3607588,1.4497424,2
4,0.009076087476722186,2.8288882,9.400367,8534
5,4.7858441112315255e-05,2.3160336,9.805039,45
6,8.508167308856045e-06,2.2066221,6.5004206,8
7,3.509619014903119e-05,1.7779837,5.3966923,33
8,1.701633461771209e-05,1.8904989,6.1310563,16
9,0.002037706070471023,1.8996073,4.1234694,1916
10,0.0006721452173996276,2.362599,6.992583,632
11,5.104900385313627e-05,2.1405973,9.322849,48
12,0.0054547987658903315,3.1111283,9.179125,5129
13,0.003924392171209851,2.0070546,5.5487385,3690
14,0.0023620799491211597,2.1213322,6.4097466,2221
15,0.0005987622743607442,1.9038846,6.3000765,563
16,0.0020557859260023417,2.035467,4.6722274,1933
17,0.003400076360801597,2.1129587,4.9836955,3197
18,3.084210649460316e-05,2.215415,12.2938385,29
19,1.0635209136070056e-06,3.2099743,3.2099743,1
20,0.0003126751486004597,1.8661642,5.278585,294
21,1.4889292790498078e-05,2.6492944,5.473584,14
22,0.0001520834906458018,2.1560922,9.821536,143
23,0.00020632305723975909,2.0688612,5.451457,194
24,4.573139928510124e-05,1.7265645,5.1747065,43
25,0.0003020399394643896,2.0508711,8.782736,284
26,0.00014782940699137377,1.7526221,4.401993,139
27,0.0018398911805401197,1.9563681,5.0537806,1730
28,1.0635209136070056e-06,2.9721093,2.9721093,1
29,0.00015527405338662282,2.0578184,6.4413166,146
30,1.0635209136070057e-05,1.3008709,1.5475264,10
31,0.07072839483852031,3.6095622,13.595715,66504
32,1.91433764449261e-05,1.8456469,4.0837064,18
33,4.254083654428023e-05,1.7817482,5.738322,40
34,0.003042733333829643,1.9144909,4.4167886,2861
35,0.0010528857044709355,2.1683025,7.1329374,990
36,3.1905627408210167e-06,2.9599428,4.106776,3
37,0.000381804007984915,2.150673,8.534673,359
38,0.001688871210807925,1.9307618,4.8049455,1588
39,0.0005009183503088997,1.6856796,3.9102092,471
40,0.001511263218235555,1.8458413,4.463594,1421
41,1.0635209136070057e-05,2.9917848,8.658498,10
42,0.00622266086551459,2.2219467,5.448936,5851
43,0.0010454410580756864,2.3746574,8.837257,983
44,0.0004179637190475532,1.7856723,7.041172,393
45,0.0021791543519807544,2.2623878,7.1132274,2049
46,0.003756355866859944,2.2334514,6.815397,3532
47,7.976406852052543e-05,2.1556737,7.5768104,75
48,0.003018272352816682,2.127991,6.3962417,2838
49,0.00017760799257236993,1.7816882,6.989136,167
50,0.02235840016676008,1.5310043,3.7999747,21023
51,9.67804031382375e-05,1.8837503,8.096837,91
52,3.82867528898522e-05,1.8391083,5.511516,36
53,0.00473798567011921,2.0006077,4.7208133,4455
54,0.0042477025289463805,2.320791,7.153559,3994
55,5.7430129334778304e-05,1.7006683,4.5746684,54
56,0.01736091539372076,1.4868517,3.2520056,16324
57,0.014168225611072529,2.434598,8.66074,13322
58,0.00020313249449893807,1.9223764,7.7811537,191
59,1.3825771876891073e-05,2.1385212,6.644345,13
