feature,density,mean_act,max_act,n_active_frames
0,0.0023089039034408093,2.038299,5.107953,2171
1,8.508167308856045e-06,2.1780095,2.9053164,8
2,0.002679009181376047,2.1386003,4.8109713,2519
3,9.57168822246305e-06,3.4891222,11.241674,9
4,0.002257854899587673,2.2770805,4.8631377,2123
5,2.1270418272140113e-06,2.470535,2.6533618,2
6,0.11172925309989758,2.3782022,8.292813,105056
7,2.1270418272140113e-06,4.0590806,6.435408,2
8,1.8079855531319095e-05,1.8075843,3.0193343,17
9,0.0025450055462615646,1.977153,4.5531917,2393
10,0.00029353177215553356,1.7619104,7.3845444,276
11,0.0005094265176177557,1.9565947,4.956931,479
12,0.0011603013167452432,2.1546793,6.597993,1091
13,3.1905627408210167e-06,2.5609534,3.5930595,3
14,0.00027332487479700044,2.1490252,6.2442594,257
15,0.001295368472773333,2.0515625,4.909616,1218
16,1.0635209136070056e-06,1.5425105,1.5425105,1
17,0.0002244029127710782,1.8203088,5.1478734,211
18,0.0014038476059612475,1.8365518,4.359057,1320
19,0.0010901089364471809,1.8583673,4.7455373,1025
20,0.0017856516139461624,2.060109,3.9715939,1679
21,0.003762736992341586,2.0369577,5.0132184,3538
22,0.00010316152861987954,1.7725501,4.452764,97
23,0.0019090200399245751,2.1509347,4.763477,1795
24,0.0005328239777171098,2.0352426,4.9056706,501
25,4.254083654428023e-05,1.7765111,3.564889,40
26,0.0019728312947409955,2.1044278,4.199359,1855
27,0.007574395946709094,1.7127585,3.9220052,7122
28,0.002653484679449479,2.024952,5.109671,2495
29,0.0014410708379374926,2.0128841,3.9408462,1355
30,2.1270418272140113e-06,2.363547,3.0663972,2
31,0.004211542817883742,2.2005718,5.1626587,3960
32,1.0635209136070056e-06,3.2600327,3.2600327,1
33,0.00480924157133088,1.9312706,4.1971726,4522
34,0.0020291979031621665,2.3385458,5.891454,1908
35,4.573139928510124e-05,2.3822215,7.9841123,43
36,0.0005338874986307168,1.9559602,6.7081776,502
37,0.002633277782090946,2.0158033,4.294482,2476
38,0.006058878644819111,2.620922,7.8110194,5697
39,0.0009273902366653089,1.9092432,6.669853,872
40,7.444646395249039e-06,1.3625585,1.5558476,7
41,0.0,0.0,0.0,0
42,0.029414861428542563,2.5818763,10.39606,27658
43,0.00022546643368468518,2.1256804,7.1154995,212
44,0.0006391760690778104,1.9470975,6.8618298,601
45,0.0031820545735121606,2.5686529,7.5926876,2992
46,0.000568983688779748,1.967755,7.042512,535
47,3.296914832181717e-05,1.6867622,4.7432094,31
48,0.0017771434466373065,2.0583246,4.3209434,1671
49,0.0012017786323759163,1.9595215,3.9630647,1130
50,0.0019270998954558942,2.0672646,4.689707,1812
51,0.00056472960512532,1.8968499,5.815566,531
52,1.4889292790498078e-05,2.4238567,6.568272,14
53,0.00034777133874949083,2.2045646,6.8749094,327
54,2.6588022840175142e-05,2.178499,7.213209,25
55,3.1905627408210167e-06,5.0339875,8.090757,3
56,0.0005849365024838531,1.9785467,5.7147183,550
57,0.0023535717818123033,2.257631,5.2801476,2213
58,1.0635209136070056e-06,1.7072037,1.7072037,1
59,7.444646395249039e-06,2.8094256,4.288854,7
60,0.00034670781783588384,1.8250575,4.569598,326
61,0.0012336842597841266,1.9783652,5.336687,1160
62,0.001329401142008757,2.1504476,5.978052,1250
63,0.0033277569386763206,3.5494435,6.76806,3129
64,2.1270418272140113e-06,0.9943278,1.0601296,2
65,0.0008997386929115267,1.9221778,4.7131577,846
66,0.006703372318464957,1.8739493,4.925066,6303
67,2.1270418272140113e-06,1.6824356,2.2237194,2
68,0.0035202542240391887,2.4874308,7.208618,3310
69,1.5952813704105085e-05,1.4852432,2.8298857,15
70,5.104900385313627e-05,1.4115187,2.369909,48
71,0.0011975245487214883,2.0339432,4.828317,1126
72,1.701633461771209e-05,2.0864863,2.8964071,16
73,2.1270418272140113e-06,2.1617353,2.701133,2
74,1.3825771876891073e-05,1.8433034,3.2908678,13
75,0.00046263159741904747,1.827168,2.77276,435
76,0.0029576516607410825,2.014538,4.4038224,2781
77,0.02876185958758786,1.7521675,4.715768,27044
78,0.0008901670046890637,2.2894852,6.6090045,837
79,5.317604568035028e-06,2.263975,4.4855943,5
80,0.0014463884425055277,2.1105638,5.0833793,1360
81,0.00015421053247301582,2.4745717,12.983995,145
82,0.00042647188635640927,2.0524065,6.8917637,401
83,1.3825771876891073e-05,2.035576,6.4573793,13
84,0.00112945921025064,2.0819368,4.87208,1062
85,2.233393918574712e-05,1.8832554,3.6502893,21
86,1.0635209136070056e-06,1.7739029,1.7739029,1
87,0.00041264611447951817,2.278776,8.463177,388
88,0.00027438839571060743,1.9634919,6.2313685,258
89,0.002856617173948417,2.2913544,4.925582,2686
90,0.00042753540727001626,2.2151678,11.87213,402
91,0.0003009764185507826,2.0979848,6.053571,283
92,0.002599245112855522,2.4422307,7.1068163,2444
93,1.8079855531319095e-05,1.964023,3.3525138,17
94,0.0011730635677085271,1.7515376,3.776688,1103
95,8.933575674298847e-05,1.9480395,3.4966,84
96,0.0041232705820543605,1.9822509,4.4807863,3877
97,0.01973363055197799,2.411434,6.873499,18555
98,1.0635209136070057e-05,2.0529363,4.398064,10
99,6.381125481642033e-06,1.676344,1.9473207,6
100,0.0006136515671512422,2.150861,4.990423,577
101,0.0044295646051731785,2.3810437,5.4059954,4165
102,0.00020313249449893807,2.0402007,5.3618636,191
103,0.0,0.0,0.0,0
104,1.0635209136070056e-06,3.6331315,3.6331315,1
105,0.0019526243973824622,2.2970552,5.0847125,1836
106,0.003600018292559714,2.1047857,4.6084833,3385
107,0.005063423069682954,2.4816716,6.363689,4761
108,7.65735057797044e-05,2.1824799,5.262075,72
109,0.005222951206724004,2.0451498,5.073287,4911
110,2.233393918574712e-05,1.856945,3.786404,21
111,0.0033394556687259976,2.3636823,6.5434575,3140
112,0.006877789748296505,2.5510292,6.7158203,6467
113,0.0034553794483091612,2.0561898,4.296794,3249
114,0.0015718839103111544,2.692466,7.7182126,1478
115,0.0010635209136070057,2.00074,4.928801,1000
116,1.701633461771209e-05,2.7168045,6.838557,16
117,2.1270418272140113e-06,2.2773602,3.2838924,2
118,0.003370297775220601,2.1434026,5.09965,3169
119,8.508167308856045e-06,1.9629393,5.4227448,8
120,4.2540836544280225e-06,2.4099274,3.9570827,4
121,0.0007912595597236122,2.0022788,4.9267592,744
122,2.1270418272140114e-05,1.8004892,3.109889,20
123,0.005263365001441071,2.1677868,5.2630587,4949
124,0.00209194563706498,2.1948876,4.3266582,1967
125,1.0635209136070057e-05,1.3587477,1.9861991,10
126,1.0635209136070056e-06,1.3163075,1.3163075,1
127,0.0008008312479460752,1.9367288,4.985074,753
128,0.00013719419785530372,2.0082257,7.133482,129
129,0.001680363043499069,2.0150826,5.5106606,1580
130,5.9557171161992314e-05,2.2976718,7.523293,56
131,0.002262108983242101,2.153189,5.6410847,2127
132,0.0004743303274687245,1.862876,5.7965155,446
133,0.0009082468602203828,2.093879,5.5858517,854
134,0.0008316733544406784,2.0677993,4.682631,782
135,1.5952813704105085e-05,2.1874094,4.406123,15
136,5.317604568035028e-06,2.2452707,3.5613751,5
137,2.1270418272140113e-06,1.7487876,2.1361248,2
138,0.009982207295115356,3.6227117,10.946336,9386
139,0.0007402105558704759,2.1896038,6.169261,696
140,0.00042009076087476724,1.875463,5.3288946,395
141,1.0635209136070056e-06,3.4052296,3.4052296,1
142,4.2540836544280225e-06,2.9527166,3.7662275,4
143,0.0,0.0,0.0,0
144,0.001343226913885648,1.9570299,4.9311576,1263
145,0.02206061431095012,2.1850042,6.915559,20743
146,0.0010996806246696437,2.5887606,7.7356563,1034
147,0.0021770273101535407,2.047383,6.422217,2047
148,0.00036904175702163095,1.7550107,4.6655326,347
149,0.0015803920776200104,1.9170046,4.4770694,1486
150,4.573139928510124e-05,2.2881975,7.8458652,43
151,0.004497629943644027,2.479511,6.732074,4229
152,3.1905627408210167e-06,2.3084607,3.5544455,3
153,2.1270418272140113e-06,1.6868753,2.0332806,2
154,8.614519400216745e-05,1.8405604,6.3469234,81
155,2.1270418272140113e-06,1.4226091,1.785311,2
156,0.00036797823610802395,2.3113308,9.997153,346
157,0.00014251180242333874,1.7256719,5.0020866,134
158,7.870054760691842e-05,1.7346815,5.3267226,74
159,1.8079855531319095e-05,1.8748322,3.5836494,17
160,4.2540836544280225e-06,2.6536882,4.2363033,4
161,9.57168822246305e-06,1.4723152,2.7037826,9
162,0.0001669727834362999,2.1818094,8.957948,157
163,0.0010996806246696437,2.0991423,8.58765,1034
164,0.0022206316676114278,2.5636475,7.3061705,2088
165,0.0022110599793889645,1.9444469,4.2625337,2079
166,0.001698442899030388,2.0027158,4.542675,1597
167,0.00012868603054644768,1.9124504,7.209934,121
168,2.020689735853311e-05,1.4934818,2.0825922,19
169,1.0635209136070056e-06,2.1390905,2.1390905,1
170,0.021816004500820507,3.1120768,10.546286,20513
171,0.0004243448445291952,2.1716893,6.5103493,399
172,1.701633461771209e-05,2.13402,4.941972,16
173,0.0015474229292981932,1.9584874,4.2321415,1455
174,0.0014548966098143837,2.1394305,4.9536242,1368
175,3.1905627408210167e-06,2.6177096,4.5476265,3
176,8.508167308856045e-06,2.1361284,4.245598,8
177,0.002416319515715117,1.983519,5.1850023,2272
178,0.00011911434232398463,1.8366306,8.68934,112
179,0.00024141924738879027,1.7135575,5.1532474,227
180,0.012599532263502196,2.374377,5.9313793,11847
181,3.509619014903119e-05,1.8316793,3.6352646,33
182,9.997096587905853e-05,2.1593344,8.093864,94
183,8.508167308856045e-06,2.8324366,6.178494,8
184,0.003798896703404224,1.8880559,3.9074216,3572
185,3.403266923542418e-05,1.7450938,3.649312,32
186,0.00014676588607776678,1.7920114,6.3429418,138
187,0.003600018292559714,2.1050594,5.3894935,3385
188,0.00011911434232398463,1.6707969,3.6331396,112
189,0.00010422504953348655,1.7985047,6.7824526,98
190,4.2540836544280225e-06,2.113084,3.0597365,4
191,1.0635209136070056e-06,1.3538834,1.3538834,1
192,0.00021376770363500813,2.2781396,9.345865,201
193,0.003811658954367508,3.2768333,10.990411,3584
194,0.00012336842597841265,1.9586219,9.16939,116
195,0.0027130418506114713,1.9424089,5.162277,2551
196,0.0,0.0,0.0,0
197,1.0635209136070056e-06,1.379752,1.379752,1
198,1.8079855531319095e-05,1.6088861,1.917738,17
199,6.168421298920632e-05,1.8582642,3.8158722,58
200,0.00010741561227430756,1.7389702,4.652266,101
201,0.0050304539213611365,2.0897095,4.5573545,4730
202,0.00016909982526351389,1.8218195,7.1010947,159
203,0.0003360726086998138,1.8845845,5.003373,316
204,0.005243158104082538,2.426476,6.744613,4930
205,1.0635209136070056e-06,3.6685169,3.6685169,1
206,0.004871989305233693,2.224038,6.6063113,4581
207,0.003395822277147169,2.0155373,4.9857144,3193
208,2.8715064667389152e-05,1.6501642,2.8973548,27
209,0.04253020133514415,4.5037107,14.89766,39990
210,4.7858441112315255e-05,1.6281127,3.283441,45
211,3.935027380345921e-05,1.865923,4.95139,37
212,0.0001520834906458018,1.7167035,4.77654,143
213,0.0009071833393067758,2.0705862,5.1538916,853
214,6.381125481642033e-06,3.031995,5.4197755,6
215,0.00012230490506480565,2.0369332,7.0310698,115
216,0.0010145989515810833,1.6743879,3.5118523,954
217,0.002825775067453814,2.189389,4.8909335,2657
218,0.00013825771876891074,2.0558288,9.487517,130
219,0.0001531470115594088,2.153251,6.0628085,144
220,0.0012698439708467646,2.0711043,5.0563097,1194
221,1.0635209136070056e-06,2.026751,2.026751,1
222,0.0038637714791342516,2.2188795,4.682124,3633
223,1.8079855531319095e-05,2.6277661,11.690296,17
224,0.0008178475825637874,2.0941854,5.0855374,769
225,0.0010613938717797917,2.3081014,6.0345383,998
226,0.006885234394691755,2.5961244,8.788677,6474
227,0.013684323595381341,2.5423748,7.5027685,12867
228,9.57168822246305e-06,1.9247544,3.0238318,9
229,9.57168822246305e-06,2.2324855,3.3910327,9
230,0.0,0.0,0.0,0
231,0.00030948458585963864,1.7441561,5.967285,291
232,0.00012017786323759164,2.3584838,4.99491,113
