feature,density,mean_act,max_act,n_active_frames
0,0.00036904175702163095,2.0777864,6.391768,347
1,0.00021589474546222215,1.9068462,3.4394586,203
2,0.0007816878715011491,1.7832155,4.370656,735
3,7.444646395249039e-06,1.9176328,3.0502558,7
4,0.009247314343812913,2.3389094,7.2515845,8695
5,0.0002977858558099616,2.2794068,6.737872,280
6,0.00010847913318791457,2.2218666,8.9437065,102
7,0.001682490085326283,2.063596,6.5574145,1582
8,0.006135452150598815,2.6136985,7.5205245,5769
9,0.0031416407787950946,1.9943817,5.113327,2954
10,7.338294303888339e-05,2.1863754,6.1788044,69
11,0.0010709655600022547,2.4056199,10.771764,1007
12,0.0015782650357927964,1.8219119,4.0250115,1484
13,0.05666120371424044,1.787341,6.398898,53277
14,0.004404040103246611,2.158957,5.6303267,4141
15,0.0017463013401427033,1.9103278,4.155642,1642
16,0.0015984719331513294,2.0279117,5.530389,1503
17,0.004076475661855652,2.111414,6.022322,3833
18,0.002483321333272358,2.0672262,4.601188,2335
19,0.0003126751486004597,2.087197,7.43752,294
20,0.0030586861475337484,1.9798476,4.6973968,2876
21,0.0018707332870347229,2.3307252,5.6894393,1759
22,0.0021727732264991127,1.8166052,5.4090743,2043
23,0.005763219830836363,1.6965289,4.36953,5419
24,0.0007997677270324682,1.742966,5.0968466,752
25,1.1698730049677062e-05,1.3382609,2.3491168,11
26,0.0038627079582206443,1.7050122,4.2667813,3632
27,0.0005168711640130047,1.9507791,5.5402155,486
28,0.00013932123968251773,1.9141471,5.4233503,131
29,0.0035457787259657566,1.9059521,5.221556,3334
30,0.0005945081907063162,1.7131766,6.1480956,559
31,0.010100258116525733,2.0611007,5.839282,9497
32,0.00012230490506480565,2.8231544,12.085638,115
33,0.0006689546546588066,2.2455144,5.7559457,629
34,0.003926519213037064,3.1727824,8.676748,3692
35,0.002784297751823141,2.1708512,6.4204597,2618
36,0.008213572015786904,10.086227,17.160625,7723
37,0.0015825191194472244,3.0018234,18.574074,1488
38,0.0003254373995637437,2.2638655,7.521946,306
39,0.0013761960622074652,1.6226989,4.7080193,1294
40,0.00015527405338662282,2.0923,8.02216,146
41,0.0003935027380345921,1.8365341,4.5397015,370
42,0.003579811395201181,3.2835317,11.247027,3366
43,0.001332591704749578,2.0726025,5.3563313,1253
44,0.002405684306579047,2.1457853,6.458294,2262
45,0.00149531040453145,1.8261569,5.4501452,1406
46,0.003996711593335128,2.7983096,8.379568,3758
47,0.003187372178080196,2.1973202,6.842696,2997
48,0.0010486316208165075,2.514109,7.611022,986
49,0.001475103507172917,1.8816781,3.80081,1387
50,0.000565793126038927,1.8868638,9.23068,532
51,0.0003509619014903119,2.2809126,7.630687,330
52,0.003395822277147169,2.4280806,7.188586,3193
53,0.005698345055106336,1.8457671,4.273127,5358
54,0.0031395137369678804,2.0406394,6.5032916,2952
55,0.002318475591663272,2.07076,5.9177623,2180
56,0.007012856904324595,1.3970704,2.9359713,6594
57,0.005277190773317962,1.9737167,4.625834,4962
58,0.0005402686241123589,1.9242063,6.850453,508
59,0.00222701279309307,2.1039333,5.8141685,2094
60,0.016854679438843827,3.9005141,11.124039,15848
61,0.0008954846092570988,2.9800985,5.814764,842
62,0.0006232232553737053,2.0369601,4.710009,586
63,0.0004190272399611602,2.056116,8.425614,394
64,1.3825771876891073e-05,1.9610122,4.844532,13
65,0.0023727151582572294,1.92748,4.154854,2231
66,0.005245285145909752,2.0297275,5.843562,4932
67,0.00010847913318791457,1.497087,4.653772,102
68,0.003325629896849107,2.315283,6.852674,3127
69,0.00043604357457887233,2.6464763,6.553343,410
70,0.00022546643368468518,2.126347,7.7225313,212
71,0.0012911143891189047,2.308039,6.1680765,1214
72,0.0009869474078273012,2.7406058,7.323427,928
73,0.0004371070954924793,1.9093544,6.321715,411
74,0.004124334102967968,2.1293318,5.5915604,3878
75,0.00831141593983875,2.9895403,6.319823,7815
76,0.007155368706747934,1.8850973,4.000632,6728
77,0.009907760831162864,1.4443089,3.4367032,9316
78,0.0012783521381556208,2.0899527,5.6523814,1202
79,0.00021376770363500813,1.9632142,6.32449,201
80,0.041936756665351446,3.7863603,15.496786,39432
81,0.0002765154375378215,1.6662142,3.928926,260
82,0.0017962868230822326,2.0781426,8.724773,1689
83,0.0009050562974795618,1.8529915,4.5444303,851
84,0.0004700762438142965,2.5780776,8.855646,442
85,0.0010496951417301146,1.682199,5.9902244,987
86,0.0003265009204773507,1.924759,6.277137,307
87,0.00023184755916632723,2.2997477,8.612717,218
88,0.000187179680794833,3.751972,6.636578,176
89,0.00019143376444926102,2.2002156,8.759091,180
90,0.003024653478298324,1.8679042,5.677942,2844
91,0.0011443485030411382,2.001843,6.771095,1076
92,0.0006519383200410944,1.9964386,6.1498895,613
93,0.0019143376444926102,1.8573383,5.750963,1800
94,2.233393918574712e-05,1.7164233,4.0108576,21
95,0.005757902226268328,2.3682537,6.697599,5414
96,0.0009986461378769782,1.6893694,3.6728635,939
97,0.0010305517652851885,2.5379279,10.068581,969
98,0.0005583484796436779,2.4063022,9.204056,525
99,0.00017548095074515594,1.8257449,7.8591127,165
100,0.004224305068847026,2.0702372,5.945632,3972
101,1.5952813704105085e-05,2.4152074,8.016638,15
102,0.0003020399394643896,1.8408887,5.328544,284
103,0.00030735754403242465,6.3434825,12.905454,289
104,0.00017441742983154891,2.071873,10.11099,164
105,0.003386250588924706,2.1740286,5.5444727,3184
106,0.00916329619163796,1.9225554,4.9745054,8616
107,0.0015474229292981932,1.9269135,4.0993724,1455
108,0.00016590926252269287,3.4463496,6.4392424,156
109,0.00010209800770627253,2.2164912,6.433073,96
110,0.06218300429768801,1.7172248,5.500448,58469
111,0.0017399202146610611,1.976795,4.6209745,1636
112,0.0013474809975400762,2.235118,9.498001,1267
113,0.00055409439598925,2.0356867,6.8257456,521
114,0.012471909753869356,2.7112863,9.184783,11727
115,0.0006296043808553473,2.002708,4.9645653,592
116,0.01713757600186329,1.4565042,3.2807715,16114
117,0.013992744660327372,3.1263876,11.441867,13157
118,0.0012081597578575585,1.9570477,5.1181736,1136
119,0.0005253793313218608,1.9372813,7.899562,494
120,0.0002244029127710782,2.364109,10.573377,211
121,0.0003998838635162341,1.9798095,5.7924275,376
122,0.0011145699174601419,2.5974653,8.124306,1048
123,0.001304940160995796,1.8951299,5.4788766,1227
124,0.002476940207790716,1.9437323,4.982244,2329
125,0.0001712268670907279,2.6563237,9.248478,161
126,0.00012230490506480565,1.7438934,3.9459188,115
127,0.00133897283023122,2.0579286,7.9297347,1259
128,0.00434022884843019,1.8764365,4.7547693,4081
129,0.00040520146808426915,2.0210207,5.7368507,381
130,0.0002478003728704323,2.0672684,7.7980943,233
131,8.189111034773943e-05,1.7265399,9.547282,77
132,0.0006668276128315925,1.9326614,5.3751082,627
133,0.0002073865781533661,2.8611226,10.790097,195
134,0.0001499564488185878,2.2019415,8.463975,141
135,0.0016559020624861078,2.0980535,5.4316616,1557
136,0.0004945372248272576,2.084601,8.042283,465
137,0.0015016915300130919,1.7596264,4.7770762,1412
138,0.0007125590121166938,1.8604164,4.0076175,670
139,0.0002052595363261521,2.2342305,5.475771,193
140,9.35898403974165e-05,2.6806886,9.78244,88
141,0.0005296334149762888,1.6295809,4.511584,498
142,0.004191335920525209,2.7745888,9.348319,3941
143,0.0009965190960497642,1.4577448,3.924299,937
144,0.0001520834906458018,1.850908,10.031312,143
145,0.0021642650591902563,2.7575192,9.983685,2035
146,0.00023822868464796926,1.6607407,6.333646,224
147,0.002488638937840393,2.3094263,8.260304,2340
148,0.005054914902374098,2.5107567,8.852889,4753
149,0.006783136386985482,2.149435,4.734895,6378
150,0.0034702687410996594,2.26431,5.328342,3263
151,0.0001137967377559496,2.1155698,8.049683,107
152,0.017390693979301756,2.6350677,7.7365694,16352
153,6.381125481642033e-06,4.351212,9.957869,6
154,0.0020674846560520188,2.1871853,7.7074594,1944
155,9.46533613110235e-05,1.6457733,4.073171,89
156,0.001873923849775544,1.9819919,4.687075,1762
157,0.021776654227017047,1.5676976,4.4586983,20476
158,0.00045731399285101244,2.8914864,8.943898,430
159,0.0006806533847084836,1.6739362,4.5700107,640
160,6.168421298920632e-05,1.9260957,4.9755373,58
161,0.0008189111034773944,1.9164507,6.1493998,770
162,3.084210649460316e-05,2.557523,5.092156,29
163,0.0010911724573607878,2.483399,5.541137,1026
164,0.009092040290426292,2.2772143,7.8983364,8549
165,0.0012857967845508699,1.9711624,4.88908,1209
166,0.0010007731797041922,2.3742092,6.8311706,941
167,0.0007412740767840829,2.0958874,5.8947954,697
168,4.573139928510124e-05,2.3305445,6.629663,43
169,0.00042966244909723025,2.03331,8.670307,404
170,0.0005306969358898958,2.1664188,5.928612,499
171,0.0014708494235184887,1.5096519,3.7603893,1383
172,0.0009146279857020249,1.9534478,8.725992,860
173,0.008000867833065504,1.9928616,5.411153,7523
174,0.0010677749972614337,1.9588255,4.9241533,1004
175,0.016644102297949638,1.4668596,3.5430198,15650
176,3.509619014903119e-05,2.192538,5.223081,33
177,0.00019249728536286802,2.2116535,6.4018955,181
178,0.0010411869744212585,1.8616804,5.8105145,979
179,0.0005562214378164639,2.721807,12.913793,523
180,0.0009263267157517019,1.9220026,5.0878053,871
181,0.00012655898871923366,2.139447,6.248453,119
182,6.168421298920632e-05,1.2374988,1.9471576,58
183,0.001518707864630804,1.7059261,3.946517,1428
184,0.0026088168010779847,1.9760803,4.915273,2453
185,0.00023610164282075524,1.6520495,4.6827374,222
186,0.006916076501186357,3.0444186,6.1022596,6503
187,0.0004317894909244443,1.9296693,5.623774,406
188,0.00036159711062638193,2.005136,4.7992167,340
189,8.508167308856045e-06,1.78544,3.5472355,8
190,0.0001488929279049808,2.3655322,10.632961,140
191,0.00023291108007993423,1.8567281,5.5488753,219
192,0.00028715064667389153,1.9101783,5.58624,270
193,0.0021036443671146573,1.9970268,5.109679,1978
194,0.00036797823610802395,2.2737353,9.477458,346
195,0.0008391180008359275,1.7711055,5.484056,789
196,0.0002446098101296113,2.5674012,8.0230665,230
197,0.0009975826169633713,1.7700131,5.3011866,938
198,0.0006413031109050244,2.7095506,6.4460697,603
199,0.0024865118960131793,2.0242996,4.828881,2338
200,0.0007402105558704759,2.0577881,6.125001,696
201,0.00010741561227430756,2.4186602,12.596579,101
202,0.0005019818712225067,2.3499558,7.238598,472
203,0.0011603013167452432,1.9060553,5.775514,1091
204,0.0016814265644126759,2.1395206,5.6023326,1581
205,0.0003637241524535959,2.1101508,7.413466,342
206,0.07414548753393961,4.058741,14.955983,69717
207,0.0015495499711254072,2.0832174,4.8765783,1457
208,0.00025630854017928836,2.2944,11.342244,241
209,0.0006540653618683084,2.07454,5.306885,615
210,0.008228461308577403,2.4381986,7.156997,7737
211,0.00031161162768685263,2.416306,11.524318,293
212,7.125590121166937e-05,2.4184093,8.647274,67
