feature,density,mean_act,max_act,n_active_frames
0,0.0070754612749972376,2.3923004,9.539442,1601
1,0.0025544138769196772,3.862493,13.97817,578
2,0.0017986962766545133,2.743642,10.095337,407
3,0.0016042426251242957,5.223526,15.124027,363
4,0.0011799801126947298,5.069875,13.77362,267
5,0.002943321179980113,3.6159735,17.706442,666
6,0.0015467904098994587,5.304022,19.649006,350
7,0.0013302397525135343,5.352348,22.46441,301
8,0.0016440172356645675,5.4125447,15.906669,372
9,0.001153463705667882,3.5737445,12.503277,261
10,0.0028505137553861454,2.5067644,15.182604,645
11,0.002077118550436416,6.083924,16.260893,470
12,0.00407910728096343,2.3370838,10.404529,923
13,0.0016705336426914154,2.9152565,13.66392,378
14,0.002479284057010275,2.0653079,8.495899,561
15,0.002722351121423047,2.933804,16.87324,616
16,0.005864545354104519,3.8190992,11.876489,1327
17,0.0016616948403491327,4.090746,15.605645,376
18,0.005656833499060877,1.7753116,7.959507,1280
19,0.0013434979560269583,2.9018633,11.867497,304
20,0.016718594630427578,3.581841,13.131046,3783
21,0.0025411556734062533,4.9255815,18.790445,575
22,0.0005656833499060877,2.9630678,13.37599,128
23,0.0012330129267484255,7.2269344,24.073446,279
24,0.0027046735167384818,3.826814,13.018566,612
25,0.0024041542371008727,4.8503375,19.69005,544
26,0.008821124737598055,2.6274467,10.090022,1996
27,0.0025278974698928294,3.8759406,16.69144,572
28,0.0015467904098994587,9.189955,21.531929,350
29,0.0021831841785438072,3.8784924,12.763494,494
30,0.0027444481272787535,2.7531755,10.512377,621
31,0.0015909844216108718,6.8132567,15.117219,360
32,0.0010164622693625014,6.9206576,19.948402,230
33,0.0019843111258424483,3.976316,11.537148,449
34,0.00219202298088609,4.0765467,15.846325,496
35,0.002320185614849188,4.183212,9.860114,525
36,0.002594188487459949,2.8613245,13.087362,587
37,0.0014053695724229366,3.083251,15.137421,318
38,0.0037962656060103856,2.9146974,11.528273,859
39,0.028624461385482268,1.8355336,10.50925,6477
40,0.007459949176886532,2.560849,10.085214,1688
41,0.00886531874930947,2.0377095,10.508398,2006
42,0.0010297204728759253,4.942895,17.169125,233
43,0.028518395757374877,1.9874747,7.0062957,6453
44,0.0028019003425035906,2.2813,10.834933,634
45,0.0010032040658490774,7.3245044,22.44562,227
46,0.0008308474201745664,5.937422,12.778816,188
47,0.0013523367583692409,3.6634648,12.869651,306
48,0.0019489559164733179,3.566777,13.692082,441
49,0.001339078554855817,6.5405264,19.273508,303
50,0.0019887305270135896,4.022415,17.333857,450
51,0.0021257319633189702,2.8189871,12.058125,481
52,0.0016130814274665783,5.4584727,18.094097,365
53,0.001750082863771959,3.6141353,13.885532,396
54,0.0013479173571980996,8.150659,24.383934,305
55,0.0013921113689095127,3.9845994,16.178179,315
56,0.0007468787979228815,3.475128,23.464018,169
57,0.0021434095680035355,3.6177447,19.80819,485
58,0.002081537951607557,4.6060095,12.44333,471
59,0.0008617832283725555,5.579342,15.090833,195
60,0.011132471550104961,2.2087383,9.987056,2519
61,0.0005259087393658159,7.689766,22.02601,119
62,0.0024262512429565793,3.651717,16.595339,549
63,0.002625124295657938,3.7857738,12.205854,594
64,0.0031952270467351675,3.4745367,11.59733,723
65,0.0016528560380068501,5.172953,12.722378,374
66,0.0003447132913490222,4.6217856,23.88881,78
67,0.0007557176002651641,7.3314247,19.770988,171
68,0.0008573638272014142,3.8095968,12.379583,194
69,0.011737929510551321,2.5718217,9.434952,2656
70,0.002019666335211579,4.2733746,15.087253,457
71,0.0017765992707988068,3.6161234,10.93881,402
72,0.001210915920892719,5.1246963,15.554588,274
73,0.0019754723235001657,3.0406108,13.0981865,447
74,0.021867196994807204,2.16872,10.836233,4948
75,0.004326593746547343,3.3050802,11.3796,979
76,0.0009899458623356535,4.3275056,15.506239,224
77,0.0006629101756711965,6.5951214,21.46087,150
78,0.0011357861009833167,6.747018,20.676704,257
79,0.0037255551872721246,2.0949416,10.353338,843
80,0.0014893381946746217,6.8806224,19.270626,337
81,0.0008352668213457077,6.6086607,21.262535,189
82,0.006580488343829411,2.0427463,8.822978,1489
83,0.0016263396309800023,4.7973685,15.155195,368
84,0.0016749530438625567,4.2566347,15.30355,379
85,0.0007733952049497294,6.208708,21.361792,175
86,0.006673295768423379,1.6720437,9.074409,1510
87,0.0006805877803557617,6.379602,22.547758,154
88,0.0015335322063860348,4.098582,11.991541,347
89,0.0005259087393658159,3.5487163,26.017464,119
90,0.0012860457408021212,4.8989897,19.659643,291
91,0.002094796155120981,4.610737,10.51645,474
92,0.0017103082532316871,4.928285,16.790632,387
93,0.0014318859794497847,3.9288085,13.967615,324
94,0.001781018671969948,3.5197086,13.030953,403
95,0.0013611755607115235,6.5865498,21.306307,308
96,0.0025323168710639707,3.3580048,10.233514,573
97,0.0037962656060103856,1.7386863,7.1338377,859
98,0.001210915920892719,5.7235465,18.042171,274
99,0.0033233896806982655,2.7920783,10.0013075,752
100,0.003133355430339189,2.6702714,10.382414,709
101,0.0012285935255772842,5.3046517,19.353046,278
102,0.0008573638272014142,6.8845186,16.450663,194
103,0.0008529444260302729,4.1980557,17.009686,193
104,0.0013479173571980996,5.7916374,20.321154,305
105,0.0027046735167384818,3.9088461,20.515419,612
106,0.0052237321842890285,2.3269365,10.732723,1182
107,0.0017279858579162524,1.0882497,6.415861,391
108,0.002580930283946525,5.234605,15.849016,584
109,0.0007424593967517402,4.728553,20.88657,168
110,0.0013302397525135343,5.4611897,17.761559,301
111,0.005267926196000442,3.7095172,16.712023,1192
112,0.0008838802342282621,6.7358084,26.299002,200
113,0.0015291128052148935,4.905019,14.469104,346
114,0.0014451441829632086,3.4768705,10.922691,327
115,0.002823997348359297,2.4574351,10.655055,639
116,0.001038559275218208,5.3037157,17.773743,235
117,0.0016970500497182632,4.472188,17.272318,384
118,0.00994807203623909,1.9595138,6.2920027,2251
119,0.001082753286929621,4.891655,15.804924,245
120,0.007106397083195227,2.5739353,10.448138,1608
121,0.0009943652635067948,6.5367284,17.369984,225
122,0.0007159429897248923,12.73073,23.657204,162
123,0.001493757595845763,5.3948364,16.288536,338
124,0.0017412440614296763,4.1346083,14.098792,394
125,0.0014186277759363605,4.56705,20.29091,321
126,0.0010871726881007623,5.097015,19.91637,246
127,0.0025720914816042425,3.0950644,14.792536,582
128,0.002819577947188156,4.03412,12.939205,638
129,0.019538172577615733,2.9835227,10.745909,4421
130,0.001979891724671307,4.666676,14.985717,448
131,0.001409788973594078,3.94579,14.205294,319
132,0.0013700143630538061,3.97119,17.191107,310
133,0.0016572754391779914,1.9077448,7.8122725,375
134,0.0006496519721577726,7.6235204,19.77672,147
135,0.00802563252679262,1.6127566,6.4241743,1816
136,0.004454756380510441,3.0367837,13.297151,1008
137,0.002466025853496851,2.5141103,7.82607,558
138,0.0016705336426914154,4.111081,13.975883,378
139,0.002010827532869296,2.3877025,10.98411,455
140,0.0018428902883659264,4.428066,18.49334,417
141,0.0011490443044967406,7.0195293,18.531706,260
142,0.0019710529223290244,4.910394,14.403969,446
143,0.001781018671969948,5.369764,16.167837,403
144,0.001312562147828969,4.9324403,17.735373,297
145,0.001069495083416197,5.2603025,22.52629,242
146,0.0023997348359297314,6.677849,18.790241,543
147,0.0011490443044967406,4.334669,14.522909,260
148,0.00219202298088609,3.5501566,10.221776,496
149,0.006284388465362944,1.5969682,6.706417,1422
150,0.004057010275107723,3.7014186,11.15917,918
151,0.0008264280190034251,8.920011,26.08209,187
152,0.0008882996353994034,3.4044383,11.086242,201
153,0.00219202298088609,4.1925282,12.175908,496
154,0.0013744337642249474,3.3699107,12.248573,311
155,0.0006938459838691857,10.116537,23.322474,157
156,0.0009766876588222296,4.461285,25.739525,221
157,0.0017412440614296763,4.550065,13.628342,394
158,0.0015777262180974479,3.4603136,15.431735,357
159,0.00391117003646006,2.8782,12.2712755,885
160,0.004949729311678267,2.3040059,9.625889,1120
161,0.0014628217876477738,4.0118604,16.553337,331
162,0.0018561484918793504,6.013555,14.619637,420
163,0.0013567561595403822,5.799896,18.655746,307
164,0.0012727875372886973,6.496332,19.815693,288
165,0.004101204286819136,3.4198034,16.167677,928
166,0.0032526792619600045,3.6898258,8.882525,736
167,0.0017103082532316871,6.273513,18.5819,387
168,0.0017677604684565242,4.9799047,16.177177,400
169,0.0011181084962987515,4.5231934,17.100945,253
170,0.005670091702574301,1.9850862,12.218284,1283
171,0.0026737377085404926,3.4275718,14.525848,605
172,0.0025588332780908185,3.9701593,14.12913,579
173,0.0019445365153021765,4.590631,15.036445,440
174,0.022892498066511988,2.3829482,9.166951,5180
175,0.008997900784443708,3.325832,12.356506,2036
176,0.005029278532758811,2.2689474,10.694326,1138
177,0.0011843995138658711,3.7613184,16.168764,268
178,0.0028151585460170145,4.9409924,18.767832,637
179,0.0009943652635067948,4.0322037,20.288599,225
180,0.014385150812064965,3.714175,13.195978,3255
181,0.0006938459838691857,12.664252,26.039816,157
182,0.0022185393879129377,4.714249,14.571105,502
183,0.0027135123190807644,2.6119854,7.7237935,614
184,0.0012020771185504364,3.3925815,20.803583,272
185,0.0027709645343056014,3.2240365,14.732327,627
186,0.0008706220307148382,2.8411906,18.23999,197
187,0.0007733952049497294,2.585218,10.213473,175
188,0.0008573638272014142,4.6976013,14.920968,194
189,0.0018384708871947851,8.298017,21.875086,416
190,0.0016882112473759806,2.9127707,18.020777,382
191,0.010465141973262622,1.6579639,5.530603,2368
192,0.0015467904098994587,3.5776653,18.93476,350
193,0.0018340514860236438,5.0774636,16.839912,415
194,0.007981438515081207,2.5554938,8.895863,1806
195,0.0015556292122417413,5.69953,19.26746,352
196,0.005519832062755497,2.222555,8.907333,1249
197,0.0017412440614296763,5.487081,17.120296,394
198,0.0023599602253894596,3.2588234,11.915451,534
199,0.0018384708871947851,4.8689213,18.378437,416
200,0.0035399403380841897,3.146142,9.241364,801
201,0.0034117777041210917,2.0255527,4.232791,772
202,0.0013346591536846756,4.413062,17.024933,302
203,0.005670091702574301,3.1696339,10.855956,1283
204,0.0013302397525135343,3.6207337,13.333644,301
205,0.031421942326814715,3.4201472,10.01436,7110
206,0.0034117777041210917,4.745984,10.91703,772
207,0.016002651640702685,1.9561449,9.764719,3621
208,0.020156888741575518,1.4861661,6.551314,4561
209,0.0030626450116009282,2.8623896,11.528588,693
210,0.001025301071704784,9.02345,22.441687,232
211,0.0033631642912385373,3.3592155,12.032611,761
212,0.016740691636283285,1.7310803,7.771279,3788
213,0.0070312672632858245,2.616624,10.364517,1591
214,0.002006408131698155,2.2911704,11.612482,454
215,0.00583360954590653,2.564827,11.569864,1320
216,0.0036769417743895702,2.00311,15.552549,832
217,0.0008617832283725555,4.8571277,21.965918,195
218,0.0014760799911611978,1.4663737,6.4357395,334
219,0.03643354325488896,2.0863388,8.596954,8244
220,0.0007512981990940228,9.036308,26.811445,170
221,0.0040658490774500055,2.2424135,8.851852,920
222,0.0011181084962987515,7.3960605,16.143019,253
223,0.0018031156778256546,6.2195535,15.462622,408
224,0.0015556292122417413,5.121324,12.064916,352
225,0.0013081427466578278,5.522287,20.253822,296
226,0.002196442382057231,3.3171082,20.069155,497
227,0.001507015799359187,6.319522,17.412535,341
228,0.0014672411888189151,3.6961586,11.207221,332
229,0.001979891724671307,4.2861247,18.565615,448
230,0.000839686222516849,6.362194,17.026741,190
231,0.0021699259750303833,3.5981276,17.2792,491
232,0.0016528560380068501,4.593552,16.397738,374
233,0.0017633410672853829,4.090729,11.698598,399
234,0.003128936029168048,3.4547334,10.274163,708
235,0.0008441056236879903,4.2750373,10.672813,191
236,0.0025455750745773946,3.9008877,14.485802,576
237,0.0011225278974698928,10.834788,28.620676,254
238,0.0006187161639597834,7.718283,20.347143,140
239,0.013346591536846758,1.8704251,11.44093,3020
240,0.0046182742238426696,3.3433034,13.298495,1045
241,0.015901005413766434,1.5732182,8.665967,3598
242,0.005378411225278975,2.9319704,11.607316,1217
243,0.0011225278974698928,1.088326,5.1836004,254
244,0.002956579383493537,3.4117372,13.425728,669
245,0.00300077339520495,6.4489865,18.19413,679
246,0.010438625566235775,2.1103919,8.277367,2362
247,0.0012462711302618495,5.418342,16.605597,282
248,0.0008308474201745664,5.602943,18.783806,188
249,0.0014053695724229366,4.8072066,17.792553,318
250,0.00101204286819136,4.3200555,12.124818,229
251,0.021323610650756823,2.390497,11.4473715,4825
252,0.009766876588222296,1.8802129,8.086903,2210
253,0.005471218649872942,2.086281,9.450029,1238
254,0.001807535078996796,2.8295984,16.935604,409
255,0.0027400287261076122,3.908535,20.900158,620
256,0.0018340514860236438,3.4460402,13.441185,415
257,0.0038227820130372334,3.556045,10.994813,865
258,0.004980665119876257,3.8042612,14.6673765,1127
259,0.002063860346922992,3.2573214,15.833564,467
260,0.0084940890509336,2.1725729,13.90242,1922
261,0.0010429786763893492,5.03072,20.272686,236
262,0.022101425256877694,1.951001,10.479864,5001
263,0.0007512981990940228,8.686255,22.44645,170
264,0.0007203623908960336,9.627252,24.560034,163
265,0.0007203623908960336,5.2945776,30.378544,163
266,0.0015202740028726108,3.83908,10.984726,344
267,0.0031245166279969066,3.1766205,14.088673,707
268,0.0008838802342282621,6.780359,17.053772,200
269,0.0014893381946746217,6.093596,20.54218,337
270,0.0016837918462048393,8.527411,23.497833,381
271,0.0022141199867417964,2.9894705,19.292833,501
272,0.0018870843000773395,4.3257394,16.972729,427
273,0.0008087504143188598,13.626522,27.189814,183
274,0.0025146392663794054,3.903952,13.034652,569
275,0.0008352668213457077,2.9248648,18.494827,189
276,0.03175339741465032,2.2543075,11.144112,7185
277,0.02411225278974699,3.4952116,11.588374,5456
278,0.001197657717379295,6.287375,18.154491,271
279,0.0021876035797149486,2.1641314,14.14061,495
280,0.0032217434537620154,2.2605596,8.627898,729
281,0.0023157662136780465,1.4119434,9.904207,524
282,0.0022273781902552203,3.8735633,13.507713,504
283,0.011751187714064745,3.492405,12.578467,2659
284,0.0007954922108054359,6.329621,18.684494,180
285,0.005281184399513866,2.413462,10.243708,1195
286,0.0011888189150370124,3.4591265,15.727372,269
287,0.012904651419732627,2.2262099,8.726473,2920
288,0.0016882112473759806,4.308696,17.36287,382
289,0.0010076234670202187,4.886996,16.893484,228
290,0.003937686443486908,2.888276,14.377738,891
291,0.001126947298641034,3.7740905,13.41786,255
292,0.0016263396309800023,3.9456317,16.971722,368
293,0.0029786763893492434,2.2751086,13.789574,674
294,0.0015998232239531544,6.0936275,18.867788,362
295,0.0008441056236879903,6.4193377,18.288147,191
296,0.0029123853717821237,3.6550372,14.569595,659
297,0.00897138437741686,1.9197927,8.767233,2030
298,0.006478842116893161,2.44831,12.092101,1466
299,0.0006098773616175008,9.325565,22.08858,138
300,0.008944867970390012,3.5518136,11.710407,2024
301,0.004892277096453431,3.360429,13.28947,1107
302,0.0046889846425809305,4.3895264,17.20251,1061
303,0.012361065075682244,1.8359739,12.859845,2797
304,0.001537951607557176,3.6794455,14.70575,348
305,0.001493757595845763,4.9501233,17.725266,338
306,0.003274776267815711,4.068037,12.6062,741
307,0.0028460943542150037,3.9710445,12.954355,644
308,0.001781018671969948,5.6347413,18.636532,403
309,0.004786211468346039,2.579384,10.199558,1083
310,0.0016970500497182632,4.065598,17.374653,384
311,0.00229366920782234,1.8882924,17.863552,519
312,0.001564468014584024,6.169912,16.995378,354
313,0.00138327256656723,7.692983,26.799105,313
314,0.002439509446470003,4.2638707,11.839872,552
315,0.0070975582808529445,2.6307924,10.9903555,1606
316,0.003920008838802343,3.6576068,12.436487,887
317,0.002178764777372666,3.2741582,13.476179,493
318,0.006523036128604574,2.2816072,10.48597,1476
319,0.007088719478510662,2.3731842,10.491446,1604
320,0.0009369130482819578,6.0751424,18.568974,212
321,0.00144956358413435,5.3244405,17.6654,328
322,0.009634294553088056,1.604498,6.4233284,2180
323,0.0036239089603358745,2.4588444,4.8874288,820
