feature,density,mean_act,max_act,n_active_frames
0,0.003407783447658027,1.8480763,7.9693303,776
1,0.011233389251429424,3.7136753,11.196175,2558
2,0.001580930465408363,6.659758,14.953651,360
3,0.0011725234285112026,2.8721972,14.612397,267
4,0.0022572173867219407,2.6053677,8.516998,514
5,0.0014799265745628289,1.9085163,6.9486194,337
6,0.0018092870881895712,4.180293,15.389387,412
7,0.002981810516700774,2.6033838,14.243093,679
8,0.08984076517034525,2.0407073,6.787657,20458
9,0.0008343799678544139,4.6142592,13.116349,190
10,0.0006806783948286008,7.9525027,16.25368,155
11,0.0034297408152331433,2.613461,9.28079,781
12,0.0040752874219415584,2.7538757,9.753064,928
13,0.000988081540880227,2.3681333,11.422858,225
14,0.0005050194542276715,3.7127085,13.706848,115
15,0.002226477072116778,7.1795278,18.713615,507
16,0.0006938528153736705,5.9084544,18.999443,158
17,0.0006850698683436241,4.762157,15.498252,156
18,0.0033770431330528644,3.349655,8.891318,769
19,0.003609791229349096,3.5556397,9.765058,822
20,0.002621709688468869,2.4212563,11.054034,597
21,0.0005445427158628807,7.8157563,19.45139,124
22,0.0005225853482877645,4.223353,11.490509,119
23,0.002112298760726174,3.9654062,14.919503,481
24,0.001313050580991946,3.6922646,9.723382,299
25,0.0016687599357088278,3.9748533,12.780532,380
26,0.00485257823410067,2.3176665,9.7468195,1105
27,0.0003820581958070211,3.193344,12.108337,87
28,0.002599752320893753,3.035608,14.101868,592
29,0.0017829382470994318,3.2115214,15.922163,406
30,0.001883942137944966,2.4935052,13.150114,429
31,0.0025953608473787294,2.6666758,7.752562,591
32,0.01645924273430707,3.0099595,11.184234,3748
33,0.001238395531236551,3.2476497,11.155125,282
34,0.0006016318715581827,4.043857,11.199431,137
35,0.0023538298040524518,3.3737633,12.64649,536
36,0.001976163081760454,4.3403544,10.69461,450
37,0.0004347558779872999,3.1316981,19.099003,99
38,0.0013086591074769228,3.92464,11.698961,298
39,0.002340655383507382,2.4085174,12.791743,533
40,0.0014799265745628289,2.9014723,11.358874,337
41,0.003912802901885699,1.5869467,9.649741,891
42,0.0019893375023055234,3.6242397,15.932678,453
43,0.001826852982249664,2.13158,9.545553,416
44,0.0009573412262750643,4.4685745,13.916386,218
45,0.0015370157302581307,2.750254,13.10239,350
46,0.005805527986860712,3.843381,16.507915,1322
47,0.000913426491124832,6.375964,18.097906,208
48,0.0016116707800135257,3.4156153,9.122122,367
49,0.0019629886612153842,2.804135,9.604882,447
50,0.0048394038135556,2.919248,8.115707,1102
51,0.01781620805044925,2.8997343,10.420762,4057
52,0.0005269768218027877,5.520785,12.654045,120
53,0.0009529497527600411,3.5831804,9.557389,217
54,0.009463625424875062,2.9786136,9.910366,2155
55,0.001444794786442643,2.6300461,13.430142,329
56,0.00781682285674135,4.833241,17.38727,1780
57,0.0017873297206144549,2.6377437,11.392008,407
58,0.0010803024846957148,3.7360048,15.95006,246
59,0.0007377675505239028,8.573748,19.093304,168
60,0.002450442221382963,2.8746424,12.1259165,558
61,0.003368260186022818,3.1364017,9.349028,767
62,0.0016643684621938046,4.1005964,15.229543,379
63,0.0009968644879102735,2.1242056,14.103631,227
64,0.0018707677173998964,3.50657,14.298477,426
65,0.006995617309432007,2.7644603,11.681132,1593
66,0.002757845367434589,2.87698,15.82696,628
67,0.0030476826194261223,2.3171504,9.267104,694
68,0.0011330001668759936,4.5038366,11.81561,258
69,0.003284822189237377,2.083909,10.871716,748
70,0.008765381135986369,2.8614864,11.728905,1996
71,0.0034736555503833756,3.4198093,11.838831,791
72,0.0018971165584900358,3.1965148,10.765306,432
73,0.0014887095215928752,3.3973215,10.776776,339
74,0.0012427870047515743,4.4991975,11.687993,283
75,0.0003644923017469282,3.805118,15.921001,83
76,0.0008124226002792978,3.8573585,12.759655,185
77,0.0014579692069877127,5.4549,18.74728,332
78,0.0015194498361980379,3.0373356,11.166495,346
79,0.0010803024846957148,5.3053737,13.806277,246
80,0.0009353838586999482,2.2876112,9.812955,213
81,0.0006762869213135775,3.7478502,13.812162,154
82,0.0012647443723266905,5.5608945,16.435179,288
83,0.003895237007825606,2.0437398,7.8409586,887
84,0.0031926012454218887,3.1911101,10.148281,727
85,0.0058362683014658735,2.5259097,10.543436,1329
86,0.004264120783087557,3.53295,9.046468,971
87,0.010416575177635104,2.0789382,9.02819,2372
88,0.0011461745874210632,4.6243773,12.962151,261
89,0.0005533256628929271,2.351656,14.047243,126
90,0.0008387714413694371,2.9861732,10.106456,191
91,0.005537648102444294,4.037404,10.582937,1261
92,0.004347558779872998,2.2804217,11.078983,990
93,0.0013393994220820854,4.1232433,15.901114,305
94,0.008572156301325348,1.5651963,7.155348,1952
95,0.0005094109277426948,9.022626,24.013363,116
96,0.0009529497527600411,6.972736,18.354858,217
97,0.008910299761982135,3.3599725,10.098846,2029
98,0.0009266009116699018,7.296261,18.403612,211
99,0.0007377675505239028,4.5423656,17.972824,168
100,0.0019278568730951983,2.49553,12.445298,439
101,0.00036010082823190496,3.0032492,14.596535,82
102,0.0016292366740736186,2.518144,12.420111,371
103,0.002077166972605988,4.351655,10.309141,473
104,0.003227733033542075,2.0690866,9.669469,735
105,0.00157653899189334,5.071326,11.036961,359
106,0.0019849460287905004,4.0675797,11.67862,452
107,0.0012691358458417137,4.635115,11.362262,289
108,0.00157653899189334,4.3409905,11.91033,359
109,0.0009353838586999482,3.9110808,9.180836,213
110,0.001216438163661435,6.1959004,13.970618,277
111,0.000513802401257718,3.532452,14.279436,117
112,0.001124217219845947,4.887845,14.93834,256
113,0.0009397753322149714,4.714052,12.681725,214
114,0.002125473181271244,3.9082084,11.011642,484
115,0.004373907620963138,1.7038947,7.8432,996
116,0.0012691358458417137,3.1801531,11.457606,289
117,0.0016028878329834792,3.3373945,8.395788,365
118,0.0026392755825289617,3.3248708,15.959673,601
119,0.0021210817077562207,2.4500186,7.3037176,483
120,0.027029519484967988,2.1267874,7.937304,6155
121,0.00020639925520609184,3.2264602,15.5273285,47
