Layer,Layer_Num,Accuracy,Std_Accuracy,Weighted_F1
CNN,0,0.6541666666666667,0.025173012444988683,0.65287496542423
1,1,0.7104166666666667,0.03761556267764119,0.7079804241473794
2,2,0.7416666666666666,0.025173012444988655,0.7398353406263297
3,3,0.7208333333333333,0.026187093937451108,0.7153208395379989
4,4,0.7708333333333334,0.01284252917285203,0.7664140220884438
5,5,0.7687499999999999,0.010206207261596585,0.7676065775354227
6,6,0.7791666666666668,0.03897559777889522,0.7787853592390025
7,7,0.7833333333333333,0.03118047822311616,0.7851345803502984
8,8,0.8041666666666667,0.024116326880812985,0.8037314310312581
9,9,0.7937500000000001,0.013501543121683045,0.791427585828257
10,10,0.7854166666666668,0.04340138886666596,0.7823817301544995
11,11,0.8083333333333335,0.03691676072222784,0.807933303008217
12,12,0.8041666666666667,0.029017475577466912,0.8031129384619581
13,13,0.7937500000000001,0.022243913025065204,0.7924452539254491
14,14,0.7875,0.018399501804849703,0.7831384642975819
15,15,0.7979166666666666,0.011785113019775802,0.7959426413132875
16,16,0.775,0.035721725415588025,0.7752835899422302
17,17,0.7375000000000002,0.07015607600201137,0.7301684119088135
18,18,0.7104166666666666,0.0743607012398948,0.7048585581312521
19,19,0.7041666666666666,0.0474158611530877,0.7054049253285096
20,20,0.7145833333333332,0.04602233757161361,0.7130264836136826
21,21,0.6166666666666666,0.029901458530015287,0.603205803281492
22,22,0.5416666666666666,0.07150417625721049,0.5245962047854112
23,23,0.41875,0.041770703449507146,0.4028091090269876
24,24,0.2916666666666667,0.03584302194601096,0.284556049208734
