feature,density,mean_act,max_act,n_active_frames
0,0.0033128676458858224,1.5988395,4.687639,3115
1,0.0012443194689201965,1.8057456,5.7325354,1170
2,0.001518707864630804,1.792006,5.143949,1428
3,0.00012655898871923366,1.6855865,5.4690466,119
4,0.020281343822485597,3.25109,12.522592,19070
5,0.001497437446358664,1.9291089,5.944491,1408
6,0.00022014882911665015,2.216803,7.7904644,207
7,0.0044582796698405674,2.531872,9.84481,4192
8,0.0004562504719374054,1.836496,5.9067154,429
9,0.0028959674477518765,1.6139731,3.7597992,2723
10,0.0003637241524535959,1.8666899,5.6321282,342
11,0.0023503812190714822,2.4906833,17.781406,2210
12,0.0017718258420692714,1.7621284,5.341179,1666
13,0.0031012269840780286,2.9775376,9.898799,2916
14,0.008896352442322602,1.919473,5.4076796,8365
15,0.003618098148091033,3.4676318,11.515318,3402
16,0.00402755369982973,2.3533318,9.388209,3787
17,0.0021461852036589375,2.9767683,14.4707155,2018
18,0.0011751906095357411,1.8079139,4.8993864,1105
19,0.0009997096587905853,2.2883084,7.843332,940
20,0.0010624573926933986,2.0842993,12.175253,999
21,0.008483706327843083,2.7221518,10.284628,7977
22,0.001528279552853267,1.7351749,4.412387,1437
23,0.0025822287782378095,1.9271554,7.130697,2428
24,0.007184083771415323,2.5089433,9.450336,6755
25,0.0,0.0,0.0,0
26,0.0008699601073305306,1.801126,6.5439553,818
27,0.007310642760134557,2.187357,6.4508386,6874
28,0.002868315903998094,1.8140895,6.188489,2697
29,0.0871374590145628,6.8689823,28.149067,81933
30,0.007606301574117304,2.1160858,9.566693,7152
31,0.0014697859026048818,2.181868,7.4832406,1382
32,0.0004849655366047946,2.4700332,12.634756,456
33,0.0012943049518597258,2.1410983,7.216261,1217
34,0.0026003086337691287,1.8907837,11.548339,2445
35,0.0017526824656243453,1.6688064,4.1814237,1648
36,0.001497437446358664,1.7175155,5.6750727,1408
37,0.004898577328073868,4.0230412,12.746445,4606
38,0.0013442904347992551,3.1892114,10.366353,1264
39,0.0018537169524170108,1.9963993,5.6543937,1743
40,0.002121724222645976,2.5925457,12.614025,1995
41,3.403266923542418e-05,1.5215435,2.3860137,32
42,0.0027226135388339345,2.429324,8.919415,2560
43,0.02669118436879502,3.6073906,28.370375,25097
44,0.001475103507172917,2.471855,8.545333,1387
45,0.002052595363261521,2.2929118,9.147384,1930
46,0.0011932704650670603,2.0308793,6.7067246,1122
47,0.0010773466854838967,1.76532,6.009892,1013
48,0.00039031217529377106,1.8366832,6.305335,367
49,0.002263172504155708,1.6897346,4.9575257,2128
50,0.0010528857044709355,2.2966068,7.9136834,990
51,0.0015963448913241154,2.090644,7.85142,1501
52,0.0010231071188899394,1.8694091,6.916685,962
53,0.006762929489626948,1.8255115,6.4751043,6359
54,0.0006466207154730595,2.027346,6.236174,608
55,0.0015623122220886913,1.6828305,4.056875,1469
56,0.012128392498774293,1.7199242,4.5835342,11404
57,0.003957361319531668,2.1531014,6.888506,3721
58,0.0005019818712225067,2.3189375,9.931711,472
59,0.0007189401375983358,1.7663928,4.8334837,676
60,0.0010656479554342197,2.154356,7.3942685,1002
61,0.0008178475825637874,1.933171,6.4611425,769
62,0.08810419952503155,4.1122684,14.464296,82842
63,0.025765921173956926,6.9551787,18.414698,24227
64,0.007126653642080544,2.3312635,9.19542,6701
65,0.0005370780613715378,1.9225134,5.339652,505
66,0.0021195971808187623,3.1498058,11.238795,1993
67,0.0004743303274687245,1.7500418,7.0115128,446
68,0.0029044756150607325,3.692849,13.354386,2731
69,0.00432959363929412,1.8720595,5.48552,4071
