feature,density,mean_act,max_act,n_active_frames
0,0.00044986934645576337,2.1370027,9.652801,423
1,0.0013974664804796053,2.6598203,9.457737,1314
2,0.00544841764040869,3.8393507,14.852678,5123
3,1.701633461771209e-05,1.175865,2.1910493,16
4,0.00821888962035494,2.3782303,7.056483,7728
5,0.005198490225711044,1.955798,5.4678683,4888
6,0.01402890437139001,1.8647501,7.614729,13191
7,0.003902058232024104,2.4697871,9.171158,3669
8,0.00021589474546222215,2.5633378,7.2722235,203
9,0.0007157495748575148,1.8883662,4.6989603,673
10,0.00013719419785530372,2.133228,6.395478,129
11,0.0009199455902700599,2.0469427,6.850116,865
12,0.00055409439598925,1.8895109,6.805447,521
13,0.003440490155518663,2.1428142,7.0784097,3235
14,0.0019887841084451005,2.1569328,8.2163105,1870
15,0.000746591681352118,1.8640211,4.188744,702
16,0.0005392051031987518,2.1586454,8.723096,507
17,0.001334718746576792,2.1940262,8.941109,1255
18,0.0012251760924752704,1.8804016,6.6596446,1152
19,0.0007231942212527639,2.0565114,6.5260344,680
20,0.0019047659562701472,2.090908,7.3498225,1791
21,0.014135256462750712,3.2356312,11.074482,13291
22,0.001159237795831636,1.8425921,6.8553486,1090
23,6.062069207559932e-05,1.8383405,4.0652256,57
24,0.0007944501224644332,1.9432083,7.666688,747
25,7.444646395249039e-06,1.1140429,1.5013964,7
26,0.0007072414075486587,2.4117496,8.73758,665
27,0.001678236001671855,2.0592206,7.153255,1578
28,0.0019239093327150733,1.7847024,4.0034704,1809
29,0.0075031400454974246,2.0174527,5.890479,7055
30,0.0013772595831210723,2.2974253,5.086361,1295
31,0.001354925643935325,2.224353,7.388713,1274
32,0.0012528276362290527,2.146391,10.028615,1178
33,0.0007870054760691842,2.5128407,9.792889,740
34,0.0004371070954924793,2.0927687,12.32511,411
35,0.0037095609466612357,1.898515,4.9883847,3488
36,0.0003435172550950628,2.2154973,7.2851567,323
37,0.008242287080454293,2.8465245,9.032808,7750
38,0.0008731506700713516,1.7538096,4.6447406,821
39,0.000380740487071308,2.252448,6.5908794,358
40,0.00017867151348597695,2.1789455,7.640515,168
41,4.7858441112315255e-05,1.3990204,3.4399784,45
42,0.00737339049403737,2.4192557,7.0997133,6933
43,0.004986849563903249,2.146642,7.6323123,4689
44,0.0011783811722765622,2.4262383,6.84702,1108
45,0.0010784102063975036,1.904768,5.9453917,1014
46,0.0008976116510843127,1.842658,6.4617496,844
47,0.0005211252476674328,1.7745334,4.2634,490
48,0.00018398911805401198,2.1798477,6.987751,173
49,0.0015665663057431193,1.8951868,4.582083,1473
50,0.0008880399628618497,2.264179,7.1417127,835
51,0.00038818513346655707,2.1956038,10.392814,365
52,0.0031107986723004914,1.8793086,5.494363,2925
53,0.005603691693795313,2.357723,7.5651007,5269
54,0.0012060327160303443,1.8847318,4.0783815,1134
55,0.0004700762438142965,1.8895056,4.6312585,442
56,1.3825771876891073e-05,1.9806383,3.1354744,13
57,4.360435745788723e-05,1.716736,2.7724574,41
58,0.0009699310732095892,1.7736013,4.732222,912
59,8.933575674298847e-05,2.01411,5.123674,84
60,0.0006934156356717677,2.612725,11.506033,652
61,0.0004562504719374054,2.0212622,6.1647916,429
62,0.004798606362194809,2.0708501,5.042534,4512
63,0.00021695826637582914,1.7342411,8.0917425,204
64,8.720871491577446e-05,1.9028603,5.0779176,82
65,0.0012145408833392005,1.986915,7.518092,1142
66,0.04243980205748756,2.9096692,8.383462,39905
67,0.0008859129210346357,1.8620541,4.925683,833
68,0.012318762742309947,2.5720794,8.929589,11583
