feature,density,mean_act,max_act,n_active_frames
0,0.0008316733544406784,2.0859804,10.012252,782
1,0.001318765932872687,1.1646322,3.4004884,1240
2,0.0015389147619893372,3.3513355,11.702211,1447
3,0.0008061488525141102,1.2353859,4.9429703,758
4,0.0023418730517626263,1.4685706,5.2997503,2202
5,0.0032288494937108693,1.582326,6.982897,3036
6,0.006967125505039494,2.1140175,7.922707,6551
7,0.0015878367240152594,3.2453046,9.924474,1493
8,0.001486802237222594,2.0009403,6.662268,1398
9,0.0007976406852052543,1.2947441,5.8809996,750
10,0.00025099093561125333,1.4068793,4.9027605,236
11,0.06665298269757826,2.8459084,9.197394,62672
12,0.022020200516233053,1.6886961,10.137162,20705
13,0.002061103530570377,2.5119033,7.7161865,1938
14,0.001321956495613508,2.095105,10.773367,1243
15,0.003519190703125582,1.7823867,5.529716,3309
16,0.0031107986723004914,1.8218654,5.716876,2925
17,0.001507009134581127,3.2199526,11.918496,1417
18,0.003954170756790847,1.7002971,6.958686,3718
19,0.000373295840676059,2.0029771,12.647152,351
20,4.892196202592226e-05,1.2630347,3.1189117,46
21,0.015653964327381517,1.232379,5.237445,14719
22,0.0014687223816912747,1.9546216,7.108689,1381
23,0.01648776472364941,1.4152603,4.7297053,15503
24,0.0016527114997452867,1.8945665,7.8251534,1554
25,1.0635209136070056e-06,1.129213,1.129213,1
26,0.0015421053247301581,1.5860541,7.605314,1450
27,0.001295368472773333,1.3340207,4.185701,1218
28,0.002649230595795051,2.3312395,9.376491,2491
29,0.0680110989042544,4.806324,19.349733,63949
30,0.014086334500724789,2.0011768,6.7879715,13245
31,0.0022057423748209296,1.1592286,5.2811065,2074
32,0.002271680671464564,1.3530526,5.6014752,2136
33,0.002084500990669731,3.553856,9.649453,1960
34,0.0015889002449288663,1.343869,4.839669,1494
35,0.0016165517886826486,1.4826125,5.780275,1520
36,0.00037542288250327297,1.85739,14.662852,353
37,0.0008316733544406784,1.5389881,8.359841,782
38,0.0008093394152549313,1.6049826,5.934385,761
39,0.0017250309218705632,3.430575,11.148464,1622
40,0.00037542288250327297,1.8352716,13.129659,353
41,1.701633461771209e-05,1.1169784,2.266925,16
42,0.0037542288250327297,2.038743,8.524982,3530
43,0.0012943049518597258,1.5040258,5.705459,1217
44,0.0024429075385552917,1.3409284,5.8579707,2297
