feature,density,mean_act,max_act,n_active_frames
0,0.00013613067694169672,2.6294072,9.271578,128
1,4.2540836544280225e-06,1.9078733,2.0670836,4
2,0.0025290527325574595,2.3518353,7.8166866,2378
3,8.189111034773943e-05,1.6874393,5.5841603,77
4,0.0046550310388578636,4.096249,11.95636,4377
5,0.00027438839571060743,2.1014874,7.501051,258
6,4.466787837149424e-05,2.37405,7.659847,42
7,0.0001510199697321948,2.2172167,9.947161,142
8,0.0026120073638188058,2.2736819,5.80943,2456
9,0.055369025804207925,1.6955265,4.5475683,52062
10,0.0011698730049677062,2.0029814,6.5454435,1100
11,0.0005019818712225067,1.8317603,4.4197464,472
12,0.00028608712576028454,1.9265827,5.6941614,269
13,0.0009603593849871261,2.1215155,8.259581,903
14,0.001136903856645889,2.1387618,5.0469666,1069
15,0.003992457509680699,1.9470237,4.687456,3754
16,0.000381804007984915,2.9599175,10.465037,359
17,0.001354925643935325,2.1603365,5.009164,1274
18,0.00035415246423113286,2.4169989,8.295148,333
19,0.00040413794717066216,2.8854835,9.8531475,380
20,0.0008391180008359275,1.9048829,4.280565,789
21,0.005678138157747803,3.6346195,6.1525073,5339
22,0.0025673394854473118,1.8759279,4.838576,2414
23,0.0005041089130497206,1.7725309,4.7784038,474
24,0.0033277569386763206,1.7348299,5.515955,3129
25,3.1905627408210167e-06,1.5560029,1.9330108,3
26,0.00040839203082509014,2.180998,9.903425,384
27,0.00019781488993090305,2.364388,6.2069592,186
28,1.701633461771209e-05,2.252205,8.211382,16
29,0.02232224045569744,1.7503473,4.901023,20989
30,0.00012549546780562666,1.6642061,5.757251,118
31,0.004715651730933463,2.3023365,6.5482025,4434
32,7.444646395249039e-06,1.9375678,4.2779794,7
33,4.9985482939529265e-05,1.6196477,9.737622,47
34,0.00366170250554892,2.0251865,4.6477847,3443
35,0.0013442904347992551,2.1356413,6.0576577,1264
36,5.317604568035028e-06,2.1176622,4.0280285,5
37,1.5952813704105085e-05,2.1909668,5.302658,15
38,0.00012336842597841265,2.159262,5.839567,116
39,0.0013687514158122163,1.7836161,5.01636,1287
40,0.0010060907842722273,1.9391713,4.6592355,946
41,0.0033171217295402504,1.4663447,3.4045143,3119
42,0.017765053340891422,2.7553425,9.446962,16704
43,0.0007710526623650791,2.1600227,8.183798,725
44,0.0012677169290195506,2.3919458,7.837125,1192
45,0.000955041780419091,2.0569007,5.480892,898
